scenario,profile,mode,seed,stop_reason,collected,collected_ratio,collected_mass_kg,collected_mass_per_meter,path_length_m,sim_time_s,goal_count,evaluated_goal_count,empty_goal_arrivals,empty_goal_arrivals_per_km,wasted_path_to_empty_goals,wasted_path_ratio,wasted_time_to_empty_goals,wasted_time_ratio,goal_success_rate,route_false_visits,capture_contacts,terminal_capture_attempts,successful_captures,missed_capture_count,missed_captures,partial_contact_events,throughput_limit_events,bin_full_events,collection_precision,pushed_away_events,pushed_away_debris_count,info_gain_total,unload_events,auc_collected_by_path,collected_ratio_at_1km,collected_ratio_at_2km,collected_ratio_at_3km,map_precision,map_recall,map_f1,map_iou,map_brier,count_mae,detection_precision,detection_recall,false_detection_count,true_detection_count,camera_detection_precision,camera_detection_recall,camera_false_detection_count,camera_true_detection_count,radar_detection_precision,radar_detection_recall,radar_false_detection_count,radar_true_detection_count,near_range_detection_precision,near_range_detection_count,mid_range_detection_precision,mid_range_detection_count,far_range_detection_precision,far_range_detection_count,config_hash,git_commit,git_dirty,runner,oracle_current_collected_ratio,oracle_current_auc_collected_by_path,oracle_current_path_length_m,oracle_gap_collected_ratio,oracle_gap_auc_collected_by_path,collected_ratio_vs_oracle
weak_drift,nominal,oracle_route_heuristic,0,done,150,1.0,52.872430006813836,0.01703200602989304,3104.29845515654,4966.0,338,336,195,62.816125065579996,2127.765001536873,0.6854253971625859,3532.0,0.7112364075714861,0.41964285714285715,0,2102,201,150,51,51,1468,433,0,0.746268656716418,0,0,-0.03799023100928105,1,0.5333188438788918,0.16666666666666666,0.52,0.9733333333333334,0.0,0.0,0.0,0.0,0.013877603581615699,0.06557401785546975,0.962966383450314,1.0,401,10427,0.9957756395212392,1.0,18,4243,0.9416780874067306,1.0,383,6184,0.9924255465656739,5809,0.9607613469985359,3415,0.8609725685785536,1604,0f1582407a4d,912d45a,False,run_experiments,1.0,0.7773619318808573,1566.458143512485,0.0,0.2440430880019655,1.0
weak_drift,nominal,oracle_route_heuristic,1,done,150,1.0,50.8182193007545,0.01634405240706712,3109.2790230396504,5345.0,379,377,237,76.22345831423881,2048.451634061794,0.6588188512136858,3761.0,0.7036482694106642,0.3713527851458886,0,2168,217,150,67,67,1573,378,0,0.6912442396313364,0,0,-0.04761889330667176,1,0.47617032507513424,0.19333333333333333,0.4866666666666667,0.9933333333333333,0.0,0.0,0.0,0.0,0.01833507894712754,0.07427977438155978,0.9670684459750323,1.0,459,13479,0.9957644211375555,1.0,21,4937,0.9512249443207127,1.0,438,8542,0.9907517899761337,6704,0.9643153526970955,4820,0.9067937033968517,2414,76e099058083,912d45a,False,run_experiments,1.0,0.7556181755934861,1657.9034920302747,0.0,0.27944785051835186,1.0
weak_drift,nominal,oracle_route_heuristic,2,time_budget,147,0.98,52.67016502949405,0.017657550414795137,2982.8692990938366,5401.0,397,395,255,85.48815735153606,1821.7409419462124,0.61073441685817,3679.0,0.6811701536752454,0.35443037974683544,0,1779,203,147,56,56,1478,98,0,0.7241379310344828,0,0,-0.13642538295786139,1,0.5369986654110378,0.32666666666666666,0.5133333333333333,0.98,0.0,0.0,0.0,0.0,0.016993610124414218,0.0783590389132499,0.9680406007818394,1.0,466,14115,0.9948772678762007,1.0,24,4661,0.9553354890864996,1.0,442,9454,0.9906381650803557,6409,0.9673788630293781,5242,0.9197952218430034,2930,2ce12f7c60ab,912d45a,False,run_experiments,1.0,0.7697590466894539,1666.943104891656,0.020000000000000018,0.23276038127841614,0.98
strong_drift,nominal,coverage,0,path_budget,0,0.0,0.0,0.0,3600.25,3658.0,27,26,26,7.221720713839317,3563.25,0.9897229359072287,3618.0,0.9890650628758885,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,-0.06601065818819146,0,0.0,0.0,0.0,0.0,0.5454545454545454,0.18181818181818182,0.2727272727272727,0.15789473684210525,0.0069137574376449094,0.04485141748675607,0.9380141572603788,1.0,324,4903,0.9882271468144044,0.9466666666666667,17,1427,0.9188474755485064,1.0,307,3476,0.9724535554131967,1561,0.9555837563451777,2364,0.8648233486943164,1302,287079ee8715,912d45a,False,run_experiments,1.0,0.8134064731822331,1040.361233357209,1.0,0.8134064731822331,0.0
strong_drift,nominal,coverage,1,path_budget,0,0.0,0.0,0.0,3600.25,3658.0,27,26,26,7.221720713839317,3563.25,0.9897229359072287,3618.0,0.9890650628758885,0.0,0,36,0,0,0,0,36,0,0,0.0,0,0,-0.08318885860774486,0,0.0,0.0,0.0,0.0,0.5806451612903226,0.24,0.339622641509434,0.20454545454545456,0.00737142113681641,0.045732806423879904,0.9544519541580958,1.0,310,6496,0.9920199501246882,0.9866666666666667,16,1989,0.9387627577588002,1.0,294,4507,0.9779832672831352,2271,0.9666115702479339,3025,0.8947019867549669,1510,e21fadee2cbb,912d45a,False,run_experiments,1.0,0.7852654231942037,1367.5697006184548,1.0,0.7852654231942037,0.0
strong_drift,nominal,coverage,2,path_budget,0,0.0,0.0,0.0,3600.25,3658.0,27,26,26,7.221720713839317,3563.25,0.9897229359072287,3618.0,0.9890650628758885,0.0,0,47,0,0,0,0,47,0,0,0.0,0,0,-0.07472824966657853,0,0.0,0.0,0.0,0.0,0.4,0.08571428571428572,0.1411764705882353,0.0759493670886076,0.008150162735536039,0.04699756394087371,0.9582836710369488,1.0,280,6432,0.9938962360122076,0.9733333333333334,12,1954,0.9435313948588285,1.0,268,4478,0.9890310786106032,2188,0.9608302644794108,2987,0.9095640858815875,1537,e83c459952a4,912d45a,False,run_experiments,1.0,0.8009573180261168,1214.633207857386,1.0,0.8009573180261168,0.0
strong_drift,nominal,lawnmower_survey,0,path_budget,0,0.0,0.0,0.0,3600.25,3658.0,27,26,26,7.221720713839317,3563.25,0.9897229359072287,3618.0,0.9890650628758885,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,-0.06601065818819146,0,0.0,0.0,0.0,0.0,0.5454545454545454,0.18181818181818182,0.2727272727272727,0.15789473684210525,0.0069137574376449094,0.04485141748675607,0.9380141572603788,1.0,324,4903,0.9882271468144044,0.9466666666666667,17,1427,0.9188474755485064,1.0,307,3476,0.9724535554131967,1561,0.9555837563451777,2364,0.8648233486943164,1302,15185aad3e9a,912d45a,False,run_experiments,1.0,0.8134064731822331,1040.361233357209,1.0,0.8134064731822331,0.0
strong_drift,nominal,lawnmower_survey,1,path_budget,0,0.0,0.0,0.0,3600.25,3658.0,27,26,26,7.221720713839317,3563.25,0.9897229359072287,3618.0,0.9890650628758885,0.0,0,36,0,0,0,0,36,0,0,0.0,0,0,-0.08318885860774486,0,0.0,0.0,0.0,0.0,0.5806451612903226,0.24,0.339622641509434,0.20454545454545456,0.00737142113681641,0.045732806423879904,0.9544519541580958,1.0,310,6496,0.9920199501246882,0.9866666666666667,16,1989,0.9387627577588002,1.0,294,4507,0.9779832672831352,2271,0.9666115702479339,3025,0.8947019867549669,1510,a27356e0fa0e,912d45a,False,run_experiments,1.0,0.7852654231942037,1367.5697006184548,1.0,0.7852654231942037,0.0
strong_drift,nominal,lawnmower_survey,2,path_budget,0,0.0,0.0,0.0,3600.25,3658.0,27,26,26,7.221720713839317,3563.25,0.9897229359072287,3618.0,0.9890650628758885,0.0,0,47,0,0,0,0,47,0,0,0.0,0,0,-0.07472824966657853,0,0.0,0.0,0.0,0.0,0.4,0.08571428571428572,0.1411764705882353,0.0759493670886076,0.008150162735536039,0.04699756394087371,0.9582836710369488,1.0,280,6432,0.9938962360122076,0.9733333333333334,12,1954,0.9435313948588285,1.0,268,4478,0.9890310786106032,2188,0.9608302644794108,2987,0.9095640858815875,1537,ddea06de7879,912d45a,False,run_experiments,1.0,0.8009573180261168,1214.633207857386,1.0,0.8009573180261168,0.0
strong_drift,nominal,lawnmower_collect,0,time_budget,0,0.0,0.0,0.0,3194.7000000012067,5401.0,34,33,33,10.329608413931679,3095.2500000011464,0.9688703164616325,5233.0,0.9688946491390483,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,-0.027128180371694063,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007085090045443853,0.019889027269264746,0.8116591928251121,0.34,462,1991,0.9336734693877551,0.14666666666666667,26,366,0.7884522076661815,0.34,436,1625,0.8850855745721271,409,0.8354679802955665,1015,0.7589893100097181,1029,e33ec238492e,912d45a,False,run_experiments,1.0,0.8134064731822331,1040.361233357209,1.0,0.8134064731822331,0.0
strong_drift,nominal,lawnmower_collect,1,time_budget,0,0.0,0.0,0.0,3194.7000000012067,5401.0,34,33,33,10.329608413931679,3095.2500000011464,0.9688703164616325,5233.0,0.9688946491390483,0.0,0,3,0,0,0,0,3,0,0,0.0,0,0,0.0004905924778007484,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007758199270974786,0.021772304458996826,0.9225169006760271,0.5666666666666667,447,5322,0.9816715542521994,0.3933333333333333,25,1339,0.904199772985244,0.5666666666666667,422,3983,0.9625706214689266,1416,0.9394778481012658,2528,0.8679452054794521,1825,e2765ee66074,912d45a,False,run_experiments,1.0,0.7852654231942037,1367.5697006184548,1.0,0.7852654231942037,0.0
strong_drift,nominal,lawnmower_collect,2,time_budget,0,0.0,0.0,0.0,3194.7000000012067,5401.0,34,33,33,10.329608413931679,3095.2500000011464,0.9688703164616325,5233.0,0.9688946491390483,0.0,0,10,0,0,0,0,10,0,0,0.0,0,0,-0.007687529476554808,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061965259883475085,0.022485776179156772,0.914039039039039,0.5933333333333334,458,4870,0.9721518987341772,0.32,33,1152,0.8974173304368814,0.5933333333333334,425,3718,0.9562398703403565,1234,0.935609334485739,2314,0.8567415730337079,1780,721a60ff6919,912d45a,False,run_experiments,1.0,0.8009573180261168,1214.633207857386,1.0,0.8009573180261168,0.0
strong_drift,nominal,greedy,0,path_budget,21,0.14,8.436951255195867,0.002343569759756672,3600.0427211826877,5012.0,175,174,153,42.4994956586894,3360.5411021317464,0.9334725619666369,4669.0,0.9315642458100558,0.1206896551724138,0,512,30,21,9,9,358,124,0,0.7,0,0,0.023540313523333117,0,0.10388046810218952,0.1,0.1,0.14,0.0,0.0,0.0,0.0,0.006855536188215962,0.01936546682014,0.9048997772828508,0.6933333333333334,427,4063,0.984251968503937,0.6,24,1500,0.8641267700606878,0.6933333333333334,403,2563,0.9663386846193682,1931,0.9087656529516994,1677,0.7630385487528345,882,d3360c4e75de,912d45a,False,run_experiments,1.0,0.8134064731822331,1040.361233357209,0.86,0.7095260050800436,0.14
strong_drift,nominal,greedy,1,path_budget,9,0.06,3.2534368858930276,0.000903695005138927,3600.1492399450294,4787.0,144,143,135,37.49844548168267,3500.7930328828215,0.9724021976756372,4655.0,0.9724253185711301,0.055944055944055944,0,255,10,9,1,1,177,68,0,0.9,0,0,0.019991219783098015,0,0.013535655962433259,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.007714620029033041,0.02093919387710061,0.7933597621407334,0.56,417,1601,0.9634641407307172,0.44666666666666666,27,712,0.6950742767787333,0.56,390,889,0.9439071566731141,1034,0.7285223367697594,582,0.5,402,bdade7ffcd23,912d45a,False,run_experiments,1.0,0.7852654231942037,1367.5697006184548,0.94,0.7717297672317704,0.06
strong_drift,nominal,greedy,2,path_budget,24,0.16,9.548764694701447,0.0026522905176950126,3600.1956162026518,4696.0,144,143,121,33.60928485536743,3488.695616202594,0.96902946064979,4505.0,0.9593270868824532,0.15384615384615385,0,808,35,24,11,11,539,234,0,0.6857142857142857,0,0,0.05711800512752105,0,0.08149010920928379,0.0,0.15333333333333332,0.15333333333333332,0.0,0.0,0.0,0.0,0.006936815620292553,0.023209789010820492,0.9177652228499686,1.0,393,4386,0.9909774436090225,1.0,18,1977,0.865301724137931,1.0,375,2409,0.9827650805545148,2669,0.8925438596491229,1368,0.7304582210242587,742,dd83311231fe,912d45a,False,run_experiments,1.0,0.8009573180261168,1214.633207857386,0.84,0.719467208816833,0.16
strong_drift,nominal,active,0,path_budget,5,0.03333333333333333,1.3973173871709652,0.0003881422802560899,3600.0133411104766,5064.0,150,149,145,40.27762851436341,3507.813341110479,0.9743889837998331,4938.0,0.9751184834123223,0.026845637583892617,0,113,9,5,4,4,104,0,0,0.5555555555555556,0,0,0.021013411245452918,0,0.0277088812848796,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.0,0.0,0.0,0.0,0.006996366476741556,0.01584574174298346,0.9220023282887078,0.5466666666666666,402,4752,0.9780469341408025,0.46,29,1292,0.9026871901904513,0.5466666666666666,373,3460,0.9654471544715447,1476,0.9413667610190053,2473,0.829045643153527,1205,9e09dd0567e2,912d45a,False,run_experiments,1.0,0.8134064731822331,1040.361233357209,0.9666666666666667,0.7856975918973536,0.03333333333333333
strong_drift,nominal,active,1,path_budget,5,0.03333333333333333,1.6539117839242152,0.00045940888096990707,3600.0866601282623,4798.0,125,124,120,33.33253094405363,3460.9866601282624,0.9613620412140178,4626.0,0.9641517298874531,0.03225806451612903,0,63,5,5,0,0,58,0,0,1.0,0,0,-0.007916039950023022,0,0.03110254757648033,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.0,0.0,0.0,0.0,0.0071728916482821006,0.020896953100439115,0.9172470299057763,0.8733333333333333,404,4478,0.9724137931034482,0.54,28,987,0.9027670028445823,0.8733333333333333,376,3491,0.9570175438596491,1140,0.9423240033927057,2358,0.8417630057803468,1384,eea2785fb185,912d45a,False,run_experiments,1.0,0.7852654231942037,1367.5697006184548,0.9666666666666667,0.7541628756177233,0.03333333333333333
strong_drift,nominal,active,2,path_budget,3,0.02,0.8993554219927651,0.0002498083998947201,3600.180868104482,4928.0,139,138,135,37.49811605189668,3540.530868104484,0.9834313879815143,4845.0,0.9831574675324676,0.021739130434782608,0,57,4,3,1,1,53,0,0,0.75,0,0,-0.004344279810618332,0,0.018105478081084685,0.02,0.02,0.02,0.0,0.0,0.0,0.0,0.006773431164919489,0.01653327147447385,0.9362542646794757,0.9866666666666667,355,5214,0.9862258953168044,0.5133333333333333,15,1074,0.9241071428571429,0.9866666666666667,340,4140,0.9666666666666667,1170,0.9616306954436451,2919,0.8621621621621621,1480,e05405af9425,912d45a,False,run_experiments,1.0,0.8009573180261168,1214.633207857386,0.98,0.7828518399450322,0.02
strong_drift,nominal,belief_horizon,0,time_budget,141,0.94,49.75914393135689,0.015569783976971643,3195.878889838981,5401.0,243,115,67,20.964499065662555,1528.7878357271711,0.4783622560253516,2413.0,0.44676911683021664,0.41739130434782606,0,2408,193,141,52,52,1374,841,0,0.7305699481865285,0,0,0.04679284309139449,1,0.547094177216796,0.32,0.5466666666666666,0.9333333333333333,0.0,0.0,0.0,0.0,0.004092930198637631,0.024612531086780288,0.9584480156263873,1.0,468,10795,0.9942315615986815,1.0,28,4826,0.9313465439226088,1.0,440,5969,0.9902439024390244,6560,0.9478939157566303,3205,0.8417890520694259,1498,a3f515c438b9,912d45a,False,run_experiments,1.0,0.8134064731822331,1040.361233357209,0.06000000000000005,0.26631229596543715,0.94
strong_drift,nominal,belief_horizon,1,time_budget,70,0.4666666666666667,23.78665640837691,0.007484000124549342,3178.334582110827,5401.0,236,123,99,31.148388390957614,2506.827108368007,0.7887234787922007,3728.0,0.6902425476763562,0.1951219512195122,0,922,91,70,21,21,693,138,0,0.7692307692307693,0,0,-0.01429718964683856,0,0.37592754288825103,0.3466666666666667,0.4666666666666667,0.4666666666666667,0.0,0.0,0.0,0.0,0.004111974025646259,0.010852602099639124,0.9271685761047463,0.7733333333333333,445,5665,0.9892134831460674,0.5733333333333334,24,2201,0.8916344916344916,0.7733333333333333,421,3464,0.9784268171257883,3013,0.921793534932221,1918,0.804919423240034,1179,87396cb22f0c,912d45a,False,run_experiments,1.0,0.7852654231942037,1367.5697006184548,0.5333333333333333,0.40933788030595264,0.4666666666666667
strong_drift,nominal,belief_horizon,2,time_budget,139,0.9266666666666666,49.744206850128776,0.017456666667476903,2849.5822139289635,5401.0,299,96,53,18.599217717226118,1131.7297221156614,0.397156367899717,1711.0,0.31679318644695426,0.4479166666666667,0,2155,182,139,43,43,1315,658,0,0.7637362637362637,0,0,-0.014691196400314202,1,0.5431713237441619,0.28,0.5733333333333334,0.9266666666666666,0.0,0.0,0.0,0.0,0.002445918694592373,0.027313765100282,0.9681352382377141,1.0,426,12943,0.9960745829244357,1.0,20,5075,0.9509306260575296,1.0,406,7868,0.9923469387755102,6664,0.9671516754850088,4536,0.8958045182111573,2169,efdde44fd64e,912d45a,False,run_experiments,1.0,0.8009573180261168,1214.633207857386,0.07333333333333336,0.2577859942819549,0.9266666666666666
strong_drift,nominal,belief_horizon_provisional,0,time_budget,120,0.8,42.136913388799925,0.012784009053115676,3296.0641074116306,5401.0,249,119,79,23.967980423183572,2016.009725355324,0.6116415396235961,2830.0,0.5239770412886503,0.33613445378151263,0,2450,167,120,47,47,1265,1018,0,0.718562874251497,0,0,-0.03974512355954061,1,0.39677560396979633,0.38,0.38,0.5533333333333333,0.008802816901408451,0.35714285714285715,0.01718213058419244,0.008665511265164644,0.043876342036288214,0.13752181850250303,0.9551024225984472,1.0,480,10211,0.9936522330537293,0.9933333333333333,28,4383,0.9280254777070064,1.0,452,5828,0.9915619080420183,5807,0.9548519495749047,3411,0.811948404616429,1473,7729f5bff271,912d45a,False,run_experiments,1.0,0.8134064731822331,1040.361233357209,0.19999999999999996,0.4166308692124368,0.8
strong_drift,nominal,belief_horizon_provisional,1,time_budget,113,0.7533333333333333,38.280551751161155,0.012300771822456681,3112.044699607789,5401.0,257,110,76,24.42124305270367,1805.022965605839,0.5800119020891076,2661.0,0.4926865395297167,0.3090909090909091,0,1802,157,113,44,44,1172,473,0,0.7197452229299363,0,0,-0.01730397328232565,1,0.5921457349834871,0.56,0.7533333333333333,0.7533333333333333,0.0,0.0,0.0,0.0,0.002740667608213519,0.009392100977610918,0.9597945448104853,0.9266666666666666,454,10838,0.9963915200721696,0.8666666666666667,16,4418,0.9361329833770778,0.9266666666666666,438,6420,0.9885608856088561,5420,0.96250616674889,4054,0.8679867986798679,1818,0338db9a3720,912d45a,False,run_experiments,1.0,0.7852654231942037,1367.5697006184548,0.2466666666666667,0.19311968821071657,0.7533333333333333
strong_drift,nominal,belief_horizon_provisional,2,time_budget,141,0.94,50.12728763145381,0.017075664876020063,2935.597998403521,5401.0,310,122,68,23.163934584020268,1461.9727488242538,0.498015310549784,2180.0,0.40362895760044437,0.4426229508196721,0,2362,192,141,51,51,1390,780,0,0.734375,0,0,-0.07592615245856343,1,0.4425065636749441,0.32666666666666666,0.32666666666666666,0.94,0.0024509803921568627,0.1111111111111111,0.004796163069544364,0.002403846153846154,0.04075530441874337,0.13970302151374725,0.9650876653337435,1.0,454,12550,0.9949406499318934,0.9933333333333333,26,5113,0.9455816910362365,0.9933333333333333,428,7437,0.9895962732919255,6440,0.9587628865979382,4462,0.9034253092293054,2102,6b34d77d5418,912d45a,False,run_experiments,1.0,0.8009573180261168,1214.633207857386,0.06000000000000005,0.3584507543511727,0.94
strong_drift,nominal,belief_cluster_route,0,time_budget,80,0.5333333333333333,27.661747657986385,0.00779591951344149,3548.2341255951696,5401.0,182,121,99,27.901202822515003,2538.051212208723,0.7152998146036934,3585.0,0.6637659692649509,0.18181818181818182,0,1851,108,80,28,28,957,786,0,0.7407407407407407,0,0,-0.011211595591947086,1,0.33734057560143055,0.37333333333333335,0.38666666666666666,0.38666666666666666,0.0,0.0,0.0,0.0,0.037871698960505656,0.12013874124047477,0.9462028985507246,1.0,464,8161,0.9908738938053098,1.0,33,3583,0.9139548812138152,1.0,431,4578,0.9865730221028713,4841,0.9265112603713948,2531,0.8300079808459697,1253,14dee3581117,912d45a,False,run_experiments,1.0,0.8134064731822331,1040.361233357209,0.4666666666666667,0.4760658975808026,0.5333333333333333
strong_drift,nominal,belief_cluster_route,1,path_budget,112,0.7466666666666667,37.74486791043891,0.010484043127394751,3600.220587781804,5286.0,156,109,73,20.276535345568178,2043.4987032590673,0.5676037491130852,2783.0,0.5264850548618993,0.3302752293577982,0,1722,149,112,37,37,1129,444,0,0.7516778523489933,0,0,0.03361349979267096,1,0.4723513620856859,0.36,0.5466666666666666,0.7333333333333333,0.0,0.0,0.0,0.0,0.003678173253619962,0.014050646473259201,0.9546890316958937,0.96,416,8765,0.9948158253751705,0.8866666666666667,19,3646,0.928027556200145,0.96,397,5119,0.9903503251520873,4767,0.953283683141503,2954,0.8410958904109589,1460,3272cbb2ddfb,912d45a,False,run_experiments,1.0,0.7852654231942037,1367.5697006184548,0.2533333333333333,0.31291406110851777,0.7466666666666667
