scenario,profile,mode,seed,stop_reason,collected,collected_ratio,collected_mass_kg,collected_mass_per_meter,path_length_m,sim_time_s,goal_count,evaluated_goal_count,empty_goal_arrivals,empty_goal_arrivals_per_km,wasted_path_to_empty_goals,wasted_path_ratio,wasted_time_to_empty_goals,wasted_time_ratio,goal_success_rate,route_false_visits,capture_contacts,terminal_capture_attempts,successful_captures,missed_capture_count,missed_captures,partial_contact_events,throughput_limit_events,bin_full_events,collection_precision,pushed_away_events,pushed_away_debris_count,info_gain_total,unload_events,auc_collected_by_path,collected_ratio_at_1km,collected_ratio_at_2km,collected_ratio_at_3km,map_precision,map_recall,map_f1,map_iou,map_brier,count_mae,detection_precision,detection_recall,false_detection_count,true_detection_count,camera_detection_precision,camera_detection_recall,camera_false_detection_count,camera_true_detection_count,radar_detection_precision,radar_detection_recall,radar_false_detection_count,radar_true_detection_count,near_range_detection_precision,near_range_detection_count,mid_range_detection_precision,mid_range_detection_count,far_range_detection_precision,far_range_detection_count,config_hash,git_commit,git_dirty,runner
static_calm,nominal,belief_orienteering,3,time_budget,60,0.4,19.56298053674548,0.006824727394317838,2866.485268412818,5401.0,181,135,86,30.001898473951854,1553.4339983649943,0.5419298733131587,2975.0,0.5508239214960192,0.362962962962963,0,694,80,60,20,20,613,1,0,0.75,0,0,-0.17523364274035985,0,0.2508366626272431,0.14666666666666667,0.2866666666666667,0.4,0.25,0.09302325581395349,0.13559322033898305,0.07272727272727272,0.009450905632773158,0.02410796710790275,0.9595491874890791,1.0,463,10983,0.9911213416639263,0.86,27,3014,0.9481261154074956,1.0,436,7969,0.984488366274706,3997,0.9627842866988284,4353,0.9228036175710594,3096,acc6f9f18f98,317f685,False,run_experiments
static_calm,nominal,belief_orienteering,4,time_budget,62,0.41333333333333333,21.011442358657987,0.007359065679871794,2855.1779903429315,5401.0,163,114,65,22.76565601859131,1326.0635432587264,0.4644416382249622,2451.0,0.45380485095352713,0.4298245614035088,0,723,85,62,23,23,629,9,0,0.7294117647058823,0,0,-0.16710385578441417,0,0.24424331087847354,0.13333333333333333,0.29333333333333333,0.41333333333333333,0.14754098360655737,0.10344827586206896,0.12162162162162163,0.06474820143884892,0.011457817677155304,0.031335923157303276,0.9752204728669588,0.9066666666666666,458,18025,0.9957215091404122,0.7866666666666666,22,5120,0.9673187916947755,0.9066666666666666,436,12905,0.991153052196992,6782,0.9774798927613941,7460,0.945767507663287,4241,3f9d74446f97,317f685,False,run_experiments
static_calm,nominal,belief_orienteering,5,time_budget,49,0.32666666666666666,17.88789450352483,0.006213973872492832,2878.656214296058,5401.0,170,114,72,25.011670251706928,1535.0752542960277,0.5332610565556584,2865.0,0.5304573227180152,0.3684210526315789,0,515,62,49,13,13,453,0,0,0.7903225806451613,0,0,-0.10963360717478936,0,0.2114114312194241,0.14666666666666667,0.24,0.32666666666666666,0.15151515151515152,0.05154639175257732,0.07692307692307691,0.04,0.011343368231277242,0.022352561954070656,0.9314472252448314,0.6666666666666666,441,5992,0.988011988011988,0.5333333333333333,24,1978,0.9058903182125931,0.6666666666666666,417,4014,0.9793049590003905,2561,0.9334745762711865,2360,0.8472222222222222,1512,5140baea94ec,317f685,False,run_experiments
static_calm,nominal,belief_orienteering,6,time_budget,50,0.3333333333333333,17.99173758790227,0.006093781573343428,2952.4749732752375,5401.0,145,111,73,24.72501906392781,1721.6544385348607,0.5831224495105529,3094.0,0.5728568783558601,0.34234234234234234,0,539,64,50,14,14,475,0,0,0.78125,0,0,-0.13379115888435827,0,0.20466236132180207,0.14666666666666667,0.23333333333333334,0.3333333333333333,0.16666666666666666,0.06060606060606061,0.08888888888888888,0.046511627906976744,0.011726395767356141,0.02549844049515683,0.9554521276595744,0.6466666666666666,469,10059,0.9911937377690803,0.5866666666666667,27,3039,0.9407665505226481,0.6466666666666666,442,7020,0.9847483477376716,3934,0.960348162475822,4136,0.9003254678600489,2458,28c00f266fe6,317f685,False,run_experiments
static_calm,nominal,belief_orienteering,7,time_budget,55,0.36666666666666664,18.119808398426244,0.006394963175283997,2833.4499983452292,5401.0,171,134,86,30.35169141866809,1702.1266360953132,0.6007258420262849,3248.0,0.6013701166450657,0.3582089552238806,0,629,72,55,17,17,557,0,0,0.7638888888888888,0,0,-0.16517626818312453,0,0.20991177712859999,0.10666666666666667,0.22,0.36666666666666664,0.17525773195876287,0.17894736842105263,0.17708333333333334,0.09714285714285714,0.013409846262614315,0.03715157423758383,0.9510979102577702,0.9733333333333334,461,8966,0.9930172730613744,0.8066666666666666,19,2702,0.9340888756337609,0.9733333333333334,442,6264,0.9847036328871893,3661,0.9541547277936963,3490,0.8923550087873462,2276,182fce3ac40e,317f685,False,run_experiments
static_calm,nominal,belief_orienteering,8,time_budget,67,0.44666666666666666,22.620987521817316,0.007830503125222009,2888.8293842773955,5401.0,169,127,72,24.923590292962178,1213.658165323174,0.42012109539198533,2317.0,0.42899463062395854,0.4330708661417323,0,759,88,67,21,21,665,6,0,0.7613636363636364,0,0,-0.15873102664373265,0,0.2728307756659199,0.16666666666666666,0.31333333333333335,0.44666666666666666,0.09090909090909091,0.036585365853658534,0.05217391304347826,0.026785714285714284,0.010032436476414223,0.02367584135390531,0.9682584269662922,0.92,452,13788,0.9946782776971457,0.7933333333333333,22,4112,0.9574510191965169,0.92,430,9676,0.9907868067072048,5427,0.972963164579931,5511,0.9233797698364627,3302,ac087e9f2d84,317f685,False,run_experiments
static_calm,nominal,belief_orienteering,9,time_budget,63,0.42,22.752186079534592,0.007893817232266813,2882.279309246308,5401.0,179,130,73,25.327177614541768,1227.0287104103422,0.4257147135165051,2375.0,0.43973338270690615,0.43846153846153846,0,721,87,63,24,24,627,7,0,0.7241379310344828,0,0,-0.12027660648131988,0,0.25799750783437786,0.16,0.29333333333333333,0.42,0.15384615384615385,0.06896551724137931,0.09523809523809525,0.05,0.010508619535824175,0.02259693965779832,0.9642198154833533,0.7266666666666667,446,12019,0.9948822927328557,0.6266666666666667,20,3888,0.9502161972653967,0.7266666666666667,426,8131,0.9887683965917893,5164,0.9696729435084241,5045,0.8958333333333334,2256,2efc7b2f1fb0,317f685,False,run_experiments
static_calm,nominal,belief_orienteering_depth1,0,time_budget,48,0.32,16.61187405662828,0.005503595076223204,3018.367780797573,5401.0,116,93,54,17.890463959872726,1621.2813837678964,0.5371384475020765,2842.0,0.5261988520644325,0.41935483870967744,0,532,62,48,14,14,468,2,0,0.7741935483870968,0,0,-0.1712144606614068,0,0.18779692684557583,0.13333333333333333,0.20666666666666667,0.32,0.17543859649122806,0.19801980198019803,0.18604651162790697,0.10256410256410256,0.01517405955455318,0.04840276113297448,0.9657231485071733,0.96,442,12453,0.9932379713914175,0.8533333333333334,26,3819,0.9540331491712707,0.96,416,8634,0.9874947894956232,4798,0.9737190395159766,5289,0.9134615384615384,2808,d34a1df3d66d,317f685,False,run_experiments
static_calm,nominal,belief_orienteering_depth1,1,time_budget,46,0.30666666666666664,16.600289237532124,0.005423457233277728,3060.831592010093,5401.0,124,98,58,18.949098719250525,1726.1023058052087,0.5639324653832561,2957.0,0.5474912053323459,0.40816326530612246,0,505,57,46,11,11,448,0,0,0.8070175438596491,0,0,-0.1555226341318521,0,0.15556032994779936,0.09333333333333334,0.14,0.29333333333333333,0.17894736842105263,0.1650485436893204,0.1717171717171717,0.09392265193370165,0.01436962402549934,0.04099753106466533,0.9628857381150959,0.8933333333333333,445,11545,0.9904386951631046,0.78,34,3522,0.9512686744130898,0.8933333333333333,411,8023,0.986420302760463,4492,0.9698275862068966,4872,0.9097486671744097,2626,d4f5c5c2d420,317f685,False,run_experiments
static_calm,nominal,belief_orienteering_depth1,2,time_budget,56,0.37333333333333335,18.318242397206966,0.006107343489539514,2999.3797513733975,5401.0,131,95,51,17.00351546903903,1409.0706307746188,0.4697873385753885,2500.0,0.46287724495463806,0.4631578947368421,0,648,75,56,19,19,573,0,0,0.7466666666666667,0,0,-0.18703508330201152,0,0.19792301498839987,0.10666666666666667,0.22,0.37333333333333335,0.13740458015267176,0.19148936170212766,0.16,0.08695652173913043,0.01581184814297,0.04820447743598903,0.9680129925151815,0.9866666666666667,453,13709,0.9941089837997055,0.8533333333333334,24,4050,0.9574742268041238,0.9866666666666667,429,9659,0.9871695178849145,5144,0.9743722050223598,5814,0.9257178526841449,3204,5b6ccef100d5,317f685,False,run_experiments
static_calm,nominal,belief_orienteering_depth1,3,time_budget,56,0.37333333333333335,19.460989408415077,0.0064026131121825425,3039.5385551855024,5401.0,120,99,53,17.436857285320873,1502.163317692332,0.49420768660085485,2673.0,0.49490835030549896,0.46464646464646464,0,644,76,56,20,20,564,4,0,0.7368421052631579,0,0,-0.14391476348492266,0,0.18781745100307912,0.08,0.18,0.36666666666666664,0.13636363636363635,0.06593406593406594,0.08888888888888889,0.046511627906976744,0.01120362950871133,0.029286191092468567,0.9625,0.86,456,11704,0.9923892362054906,0.6666666666666666,28,3651,0.9495342530361985,0.86,428,8053,0.9885331025530073,4622,0.9636363636363636,4730,0.9177350427350427,2808,092bf9ee1444,317f685,False,run_experiments
static_calm,nominal,belief_orienteering_depth1,4,time_budget,61,0.4066666666666667,19.249115387434315,0.006457726725965423,2980.788163431706,5401.0,133,97,47,15.76764178568466,1235.0482935402547,0.4143361506502947,2172.0,0.4021477504165895,0.5154639175257731,0,718,77,61,16,16,597,44,0,0.7922077922077922,0,0,-0.18629722912336524,0,0.23853553639392014,0.12666666666666668,0.28,0.4066666666666667,0.1388888888888889,0.11235955056179775,0.12422360248447205,0.06622516556291391,0.012518227078942925,0.035923349786742366,0.9737210932025228,0.9133333333333333,450,16674,0.9949671772428884,0.8066666666666666,23,4547,0.9659869364346025,0.9133333333333333,427,12127,0.9904547032280459,5762,0.9789148158560584,7114,0.9423258003766478,4248,3763ecfe0d1c,317f685,False,run_experiments
static_calm,nominal,belief_orienteering_depth1,5,time_budget,48,0.32,14.597659932109032,0.005061279799616796,2884.183548440508,5401.0,131,102,61,21.14983286448014,1610.9549266697265,0.5585479910045177,3031.0,0.5611923717830032,0.4019607843137255,0,597,68,48,20,20,529,0,0,0.7058823529411765,0,0,-0.13821840298113552,0,0.18676978392424878,0.1,0.21333333333333335,0.32,0.1511627906976744,0.12871287128712872,0.13903743315508021,0.07471264367816093,0.014276381163274223,0.03790319324144641,0.9682950061232821,0.7133333333333334,466,14232,0.990347923681257,0.68,43,4412,0.9587035048325686,0.7133333333333334,423,9820,0.9898459976307328,5909,0.9699780738741778,5929,0.9202797202797203,2860,8ac3f7b6ca1f,317f685,False,run_experiments
static_calm,nominal,belief_orienteering_depth1,6,time_budget,46,0.30666666666666664,15.556143686080553,0.0051747057714880565,3006.189022725281,5401.0,146,107,69,22.952648512250764,1828.3046174711824,0.6081801921469729,3181.0,0.5889650064802814,0.35514018691588783,0,526,63,46,17,17,463,0,0,0.7301587301587301,0,0,-0.14542769302949907,0,0.17970818638854072,0.12666666666666668,0.2,0.30666666666666664,0.1111111111111111,0.04854368932038835,0.06756756756756756,0.03496503496503497,0.012837489965247221,0.027181750511249096,0.9595672991665188,0.6533333333333333,456,10822,0.9902379499694935,0.5466666666666666,32,3246,0.947,0.6533333333333333,424,7576,0.9863214460185638,4094,0.9645139960326207,4537,0.9097091046467699,2647,489a2bb84e25,317f685,False,run_experiments
static_calm,nominal,belief_orienteering_depth1,7,time_budget,49,0.32666666666666666,15.7988942581389,0.00532403516520103,2967.4661732897002,5401.0,122,98,56,18.871318737870908,1424.9498940647475,0.48019077922127207,2652.0,0.49102018144788,0.42857142857142855,0,599,72,49,23,23,526,1,0,0.6805555555555556,0,0,-0.13875697231112552,0,0.1838893765153095,0.08,0.21333333333333335,0.32666666666666666,0.24,0.0594059405940594,0.09523809523809523,0.05,0.011032755880279783,0.0230181706888461,0.9531653105774955,0.7666666666666667,472,9606,0.9946737683089214,0.5666666666666667,16,2988,0.9355385920271416,0.7666666666666667,456,6618,0.9832301341589267,3876,0.9537869062901155,3895,0.9016038144776767,2307,e9f0d7fe8fe5,317f685,False,run_experiments
static_calm,nominal,belief_orienteering_depth1,8,time_budget,45,0.3,14.807926967999117,0.005017480289512855,2951.267591214955,5401.0,122,101,63,21.346759672871496,1495.3031587788264,0.5066647169609082,2786.0,0.5158304017774487,0.37623762376237624,0,515,61,45,16,16,454,0,0,0.7377049180327869,0,0,-0.17590765900456917,0,0.1936719505640959,0.15333333333333332,0.22666666666666666,0.3,0.2079207920792079,0.20388349514563106,0.20588235294117646,0.11475409836065574,0.015637761816566637,0.050477186313063575,0.9607810961601575,0.8533333333333334,478,11710,0.9926013613495117,0.7333333333333333,25,3354,0.948575320694744,0.8533333333333334,453,8356,0.9885727089401748,4463,0.9654530409598676,4834,0.9100657212037357,2891,918930f088ff,317f685,False,run_experiments
static_calm,nominal,belief_orienteering_depth1,9,time_budget,34,0.22666666666666666,11.31861883034339,0.0037996584251095062,2978.8516661250114,5401.0,118,96,69,23.16328831833291,1846.9954325162062,0.6200360540002446,3341.0,0.6185891501573783,0.28125,0,412,45,34,11,11,367,0,0,0.7555555555555555,0,0,-0.11915190349333481,0,0.15282407484580973,0.12,0.16,0.22666666666666666,0.15789473684210525,0.25862068965517243,0.19607843137254902,0.10869565217391304,0.019876387304006284,0.05995221595549115,0.945777464126088,0.6933333333333334,461,8041,0.9882998171846435,0.62,32,2703,0.92561123634472,0.6933333333333334,429,5338,0.9835446452657135,3707,0.9527535359614806,3323,0.8349184782608695,1472,324b6bda4639,317f685,False,run_experiments
static_calm,nominal,belief_orienteering_no_opportunity_cost,0,time_budget,64,0.4266666666666667,22.770546244324372,0.00784126511932433,2903.937808225323,5401.0,167,128,80,27.54879934873337,1602.0266140041274,0.5516738717566305,2946.0,0.5454545454545454,0.375,0,669,80,64,16,16,578,11,0,0.8,0,0,-0.1486165654407567,0,0.24278653185900276,0.14,0.29333333333333333,0.4266666666666667,0.09523809523809523,0.09302325581395349,0.09411764705882353,0.04938271604938271,0.01342875289947803,0.034734922680925734,0.9681643711898849,0.86,423,12864,0.9908051689860835,0.78,37,3987,0.9583288351505992,0.86,386,8877,0.9883720930232558,5160,0.9757290686735653,5315,0.9167852062588905,2812,64fecc15c472,317f685,False,run_experiments
static_calm,nominal,belief_orienteering_no_opportunity_cost,1,time_budget,57,0.38,17.881886226084276,0.0060886010910701244,2936.94494985241,5401.0,153,124,76,25.877230012029752,1730.4584716730574,0.5892035776019628,3134.0,0.5802629142751342,0.3870967741935484,0,649,75,57,18,18,574,0,0,0.76,0,0,-0.1563302386321299,0,0.21106096594801638,0.08666666666666667,0.24,0.38,0.17777777777777778,0.17204301075268819,0.1748633879781421,0.09580838323353294,0.013038055533482855,0.03794630009397294,0.9682782760883832,0.9133333333333333,435,13278,0.9953238251110591,0.84,20,4257,0.9560194997880458,0.9133333333333333,415,9021,0.9908290535583272,5452,0.9733259749816041,5436,0.9150442477876106,2825,ccf166c2905d,317f685,False,run_experiments
static_calm,nominal,belief_orienteering_no_opportunity_cost,2,time_budget,61,0.4066666666666667,20.161857038093675,0.007023497367965894,2870.6292580177674,5401.0,169,127,77,26.82338716674622,1507.2138016134572,0.5250464849836518,2788.0,0.5162007035734123,0.3937007874015748,0,818,95,61,34,34,722,1,0,0.6421052631578947,0,0,-0.18149911378447153,0,0.24005827686637943,0.12666666666666668,0.2866666666666667,0.4066666666666667,0.15873015873015872,0.11235955056179775,0.13157894736842105,0.07042253521126761,0.011210144485773565,0.028355500607286005,0.9700035625222657,0.98,421,13614,0.9935419771485345,0.86,26,4000,0.9605355180337696,0.98,395,9614,0.9896551724137931,5220,0.9724063787851639,5581,0.9341372912801484,3234,f471452b5a24,317f685,False,run_experiments
static_calm,nominal,belief_orienteering_no_opportunity_cost,3,time_budget,69,0.46,25.654872709564533,0.008868151503126604,2892.922239828617,5401.0,173,132,75,25.925342536840244,1309.3876767034812,0.4526176537607358,2490.0,0.4610257359748195,0.4318181818181818,0,764,92,69,23,23,668,4,0,0.75,0,0,-0.15096170348626053,0,0.30358137147679715,0.20666666666666667,0.38666666666666666,0.46,0.30434782608695654,0.08860759493670886,0.1372549019607843,0.07368421052631578,0.008604155960010606,0.019348784579044,0.9648185081771041,0.9666666666666667,441,12094,0.9932061667102169,0.8466666666666667,26,3801,0.9523426734037667,0.9666666666666667,415,8293,0.9866220735785953,5083,0.9674029594681536,4663,0.9207601290785228,2789,27665a4615ce,317f685,False,run_experiments
static_calm,nominal,belief_orienteering_no_opportunity_cost,4,time_budget,47,0.31333333333333335,15.388824763221013,0.005352044584650016,2875.3169970513854,5401.0,183,108,73,25.388505015224723,1586.0751031403802,0.5516174754877071,2822.0,0.5224958341047954,0.32407407407407407,0,571,63,47,16,16,500,8,0,0.746031746031746,0,0,-0.1623915566559999,0,0.20095310018216989,0.12666666666666668,0.25333333333333335,0.31333333333333335,0.22580645161290322,0.06862745098039216,0.10526315789473685,0.05555555555555555,0.011159605721535806,0.023264102216805603,0.9710536472404477,0.9,450,15096,0.995411791695343,0.8,20,4339,0.9615625279342094,0.9,430,10757,0.9921470640728182,5603,0.9733143849676299,6333,0.9343490304709141,3610,a17c4ec872ed,317f685,False,run_experiments
static_calm,nominal,belief_orienteering_no_opportunity_cost,5,time_budget,54,0.36,17.249148546626724,0.005966481393451443,2891.008520626354,5401.0,163,104,65,22.483503433575965,1402.7783279965113,0.4852210977547002,2603.0,0.48194778744676914,0.375,0,643,73,54,19,19,570,0,0,0.7397260273972602,0,0,-0.1336278232265547,0,0.19609058963693754,0.10666666666666667,0.18666666666666668,0.36,0.15584415584415584,0.12631578947368421,0.13953488372093026,0.075,0.013026738813311864,0.03408012564062968,0.9630653266331658,0.72,441,11499,0.9928688974218322,0.68,26,3620,0.9499638292741741,0.72,415,7879,0.9885219492549335,4966,0.9696707105719238,4616,0.8965224766751484,2358,0faa0a1a5e80,317f685,False,run_experiments
static_calm,nominal,belief_orienteering_no_opportunity_cost,6,time_budget,43,0.2866666666666667,15.92758773946942,0.005309822306521467,2999.646093600407,5401.0,166,116,78,26.003067550671744,1978.7890408990227,0.6596741679362339,3413.0,0.6319200148120718,0.3275862068965517,0,422,52,43,9,9,370,0,0,0.8269230769230769,0,0,-0.13378666674177309,0,0.18509085481892187,0.10666666666666667,0.24666666666666667,0.2866666666666667,0.17647058823529413,0.02830188679245283,0.04878048780487805,0.025,0.011031888248105482,0.020710984087843255,0.9576486055028641,0.6466666666666666,451,10198,0.9918619791666666,0.56,25,3047,0.9437772205358321,0.6466666666666666,426,7151,0.9874003599897145,3889,0.9599151143598208,4241,0.907899960301707,2519,974a9a260a62,317f685,False,run_experiments
static_calm,nominal,belief_orienteering_no_opportunity_cost,7,time_budget,55,0.36666666666666664,18.119808398426244,0.006394963175283997,2833.4499983452292,5401.0,171,134,86,30.35169141866809,1702.1266360953132,0.6007258420262849,3248.0,0.6013701166450657,0.3582089552238806,0,629,72,55,17,17,557,0,0,0.7638888888888888,0,0,-0.16517626818312453,0,0.20991177712859999,0.10666666666666667,0.22,0.36666666666666664,0.17525773195876287,0.17894736842105263,0.17708333333333334,0.09714285714285714,0.013409846262614315,0.03715157423758383,0.9510979102577702,0.9733333333333334,461,8966,0.9930172730613744,0.8066666666666666,19,2702,0.9340888756337609,0.9733333333333334,442,6264,0.9847036328871893,3661,0.9541547277936963,3490,0.8923550087873462,2276,7aeba89b93b7,317f685,False,run_experiments
static_calm,nominal,belief_orienteering_no_opportunity_cost,8,time_budget,58,0.38666666666666666,21.3104619662311,0.0075808236593184015,2811.1011314761463,5401.0,180,117,73,25.968471636474614,1312.9982674516,0.46707614064461894,2534.0,0.4691723754860211,0.37606837606837606,0,645,73,58,15,15,560,12,0,0.7945205479452054,0,0,-0.1843432088865223,0,0.2521510458044716,0.17333333333333334,0.3,0.38666666666666666,0.18681318681318682,0.18888888888888888,0.1878453038674033,0.10365853658536585,0.012979252801651896,0.042258034997307355,0.9684092028424681,0.9333333333333333,449,13764,0.9929221435793731,0.8066666666666666,28,3928,0.9589548600955445,0.9333333333333333,421,9836,0.9892273402674592,5384,0.9704688076781101,5418,0.9322779243623571,3411,125a32676109,317f685,False,run_experiments
static_calm,nominal,belief_orienteering_no_opportunity_cost,9,time_budget,61,0.4066666666666667,21.632664408504482,0.007433913919968384,2909.996623769957,5401.0,169,129,76,26.116868789194857,1383.899328989601,0.4755673314825818,2635.0,0.48787261618218847,0.4108527131782946,0,698,82,61,21,21,609,7,0,0.7439024390243902,0,0,-0.12964299343523503,0,0.2542097028984758,0.16,0.29333333333333333,0.4066666666666667,0.18867924528301888,0.11235955056179775,0.14084507042253522,0.07575757575757576,0.011159719424032499,0.02593241276540699,0.962415996017589,0.7866666666666666,453,11600,0.993390250619664,0.6533333333333333,24,3607,0.9490619805271907,0.7866666666666666,429,7993,0.9875285803367283,4811,0.9675522206448997,4931,0.8991778450887062,2311,f8f6613a1aa0,317f685,False,run_experiments
static_calm,nominal,belief_orienteering_density_disabled,0,time_budget,53,0.35333333333333333,19.32198897168601,0.006557705725515944,2946.4556325704607,5401.0,148,122,74,25.114920849985133,1740.4211446527308,0.590682963426944,3154.0,0.5839659322347713,0.39344262295081966,0,562,66,53,13,13,493,3,0,0.803030303030303,0,0,-0.11630180165246368,0,0.19289564635450948,0.09333333333333334,0.20666666666666667,0.35333333333333333,0.20689655172413793,0.0625,0.09600000000000002,0.05042016806722689,0.010611767047585062,0.021034806971783764,0.9608331849741855,0.6466666666666666,440,10794,0.9912503528083545,0.5733333333333334,31,3512,0.9468209595631257,0.6466666666666666,409,7282,0.9860924181247196,4458,0.9680087051142546,4595,0.8940852819807428,2181,3f1e61298b80,317f685,False,run_experiments
static_calm,nominal,belief_orienteering_density_disabled,1,time_budget,51,0.34,15.197848361425072,0.005227165726997262,2907.473984023739,5401.0,162,126,82,28.203175832554756,1687.087829973701,0.5802589599233113,3085.0,0.5711905202740233,0.3492063492063492,0,597,68,51,17,17,519,10,0,0.75,0,0,-0.15537662269325903,0,0.181077952081488,0.08,0.20666666666666667,0.34,0.19298245614035087,0.2222222222222222,0.20657276995305165,0.11518324607329843,0.014829245433010348,0.04409136267175858,0.963466803559206,0.88,427,11261,0.9935174746335964,0.8133333333333334,23,3525,0.9503685503685504,0.88,404,7736,0.9893262174783188,4497,0.9670050761421319,4728,0.9094600081201787,2463,1c5ec7fbc15a,317f685,False,run_experiments
static_calm,nominal,belief_orienteering_density_disabled,2,time_budget,56,0.37333333333333335,19.117242278633036,0.006410725574148516,2982.071538941553,5401.0,161,121,73,24.47962734854791,1617.8752103404647,0.5425340033642211,2853.0,0.528235511942233,0.39669421487603307,0,715,79,56,23,23,635,1,0,0.7088607594936709,0,0,-0.18189932593045346,0,0.19053649530427672,0.1,0.18,0.37333333333333335,0.13178294573643412,0.18085106382978725,0.1524663677130045,0.0825242718446602,0.015644353529016285,0.0482178913752995,0.959939019225883,0.9733333333333334,473,11334,0.993434795583408,0.8466666666666667,22,3329,0.9466650898770104,0.9733333333333334,451,8005,0.9851590106007068,4245,0.9652100127280441,4714,0.913623595505618,2848,43cefd715244,317f685,False,run_experiments
static_calm,nominal,belief_orienteering_density_disabled,3,time_budget,76,0.5066666666666667,28.44106465769429,0.009315297958106518,3053.1567305309673,5401.0,152,118,63,20.6343812520374,1269.8215449109748,0.4159044742816538,2324.0,0.4302906869098315,0.4661016949152542,0,798,95,76,19,19,690,13,0,0.8,0,0,-0.13101336865289034,1,0.33650266771119397,0.2,0.4066666666666667,0.5066666666666667,0.3333333333333333,0.04225352112676056,0.075,0.03896103896103896,0.0076211154553164065,0.015341374706108446,0.9578559330477234,0.8933333333333333,423,9614,0.9913322632423756,0.7533333333333333,27,3088,0.9427911008379081,0.8933333333333333,396,6526,0.9887005649717514,4071,0.950784207679827,3698,0.9140211640211641,2268,6e95e4e71e9f,317f685,False,run_experiments
static_calm,nominal,belief_orienteering_density_disabled,4,time_budget,59,0.3933333333333333,20.25947744336198,0.007188816191841932,2818.1938309054276,5401.0,182,117,67,23.77409220943269,1296.4303583004753,0.4600217146469159,2398.0,0.4439918533604888,0.42735042735042733,0,706,82,59,23,23,615,9,0,0.7195121951219512,0,0,-0.17532703592331272,0,0.23977075792701438,0.13333333333333333,0.29333333333333333,0.3933333333333333,0.22058823529411764,0.16666666666666666,0.18987341772151897,0.1048951048951049,0.011252981920213121,0.03069502431866876,0.9744005365826394,0.9066666666666666,458,17433,0.9955202606393809,0.7866666666666666,22,4889,0.9664098613251155,0.9066666666666666,436,12544,0.990619713978164,6503,0.9775529998614383,7217,0.9436585950611364,4171,83534d089799,317f685,False,run_experiments
static_calm,nominal,belief_orienteering_density_disabled,5,time_budget,59,0.3933333333333333,18.80534900119614,0.006607994748084526,2845.8480549863166,5401.0,184,110,66,23.19168090663131,1301.7924869807998,0.4574356964349803,2438.0,0.451397889279763,0.4,0,649,77,59,18,18,562,10,0,0.7662337662337663,0,0,-0.13760241561032432,0,0.2100390485760303,0.1,0.2,0.3933333333333333,0.14035087719298245,0.2696629213483146,0.1846153846153846,0.1016949152542373,0.017761965755240725,0.05925048176204293,0.9556236323851204,0.6866666666666666,507,10918,0.9925265881000287,0.6733333333333333,26,3453,0.9394663981877674,0.6866666666666666,481,7465,0.984260696076258,4511,0.9643662607126748,4434,0.8879032258064516,2480,8dfa47125e9a,317f685,False,run_experiments
static_calm,nominal,belief_orienteering_density_disabled,6,time_budget,44,0.29333333333333333,15.651921899410443,0.005028357580151878,3112.7304790717944,5401.0,138,102,68,21.845771889726016,1799.6768179993958,0.5781666064888642,3047.0,0.5641547861507128,0.3333333333333333,0,442,53,44,9,9,389,0,0,0.8301886792452831,0,0,-0.13591330416424952,0,0.19623560353218764,0.14666666666666667,0.24,0.29333333333333333,0.1875,0.05714285714285714,0.08759124087591241,0.04580152671755725,0.011549322866564037,0.02580858241264209,0.9505030181086519,0.72,492,9448,0.9889081455805893,0.6,32,2853,0.9347980155917789,0.72,460,6595,0.9836065573770492,3599,0.9582278481012658,3950,0.8879130071099958,2391,870a870c6ea4,317f685,False,run_experiments
static_calm,nominal,belief_orienteering_density_disabled,7,time_budget,60,0.4,19.602954717160987,0.006922434269502346,2831.800773251726,5401.0,182,144,97,34.253822131920664,1657.3526150346715,0.5852645534564043,3172.0,0.5872986483984447,0.3263888888888889,0,710,79,60,19,19,605,26,0,0.759493670886076,0,0,-0.20026364281072495,0,0.2329733303341072,0.12666666666666668,0.2733333333333333,0.4,0.17105263157894737,0.14444444444444443,0.15662650602409636,0.08496732026143791,0.011885435310346514,0.03436889735476049,0.95950621902179,1.0,433,10260,0.993607305936073,0.88,21,3264,0.9443844492440605,1.0,412,6996,0.987984583994559,4411,0.9612785862785863,3848,0.9050944946589975,2434,3466e5939562,317f685,False,run_experiments
static_calm,nominal,belief_orienteering_density_disabled,8,time_budget,66,0.44,22.659822939891725,0.007723406040716072,2933.9157905766183,5401.0,167,128,73,24.88142305735807,1277.2837270066525,0.43535118871139145,2433.0,0.4504721347898537,0.4296875,0,656,76,66,10,10,559,21,0,0.868421052631579,0,0,-0.15162565746940782,0,0.29481887455077194,0.21333333333333335,0.36,0.44,0.07692307692307693,0.060240963855421686,0.06756756756756757,0.03496503496503497,0.012118835886265054,0.02789177075590384,0.9601810713387543,0.8933333333333333,475,11454,0.9908045977011494,0.8066666666666666,32,3448,0.9475677594981655,0.8933333333333333,443,8006,0.9850912327547842,4494,0.9630916196265741,4606,0.9158713326263698,2829,dbdbea6e1423,317f685,False,run_experiments
