path_budget_m,scenario,metric,mode_a,mode_b,paired_total,paired_runs,mode_a_reached,mode_b_reached,both_reached,mode_a_reach_rate,mode_b_reach_rate,censored_pairs,mean_difference,ci95_low,ci95_high,cohen_dz,rank_biserial,p_value,p_permutation,p_normal_approx,p_holm
1200.0,weak_drift,regret_to_best_fixed_auc,adaptive_mission,belief_horizon,30,30,30,30,30,1.0,1.0,0,0.0010914738332666665,-0.0016339813181549998,0.004014410869975833,0.1360443398618767,0.21666666666666667,0.48040771484375,0.48040771484375,0.4561837427774753,1.0
1200.0,weak_drift,regret_to_best_fixed_auc,adaptive_mission,belief_orienteering,30,30,30,30,30,1.0,1.0,0,-0.021740655478099998,-0.028800225489119168,-0.014805938892282504,-1.0712622138153867,-0.9172413793103448,4.999750012499375e-05,4.999750012499375e-05,4.422955335314782e-09,0.0095995200239988
1200.0,weak_drift,regret_to_best_fixed_auc,adaptive_mission,belief_orienteering_depth1,30,30,30,30,30,1.0,1.0,0,-0.03739879243783333,-0.0475163022815775,-0.0279744059670625,-1.3622223156903832,-0.9724137931034482,4.999750012499375e-05,4.999750012499375e-05,8.570921750106208e-14,0.0095995200239988
1200.0,weak_drift,regret_to_best_fixed_auc,adaptive_mission,confirmed_route,30,30,30,30,30,1.0,1.0,0,-0.0710893016835,-0.08428008230582251,-0.05694016584913668,-1.8157130889057322,-0.9698924731182795,4.999750012499375e-05,4.999750012499375e-05,0.0,0.0095995200239988
1200.0,weak_drift,regret_to_best_fixed_auc,adaptive_mission,greedy,30,30,30,30,30,1.0,1.0,0,-0.03130781200566667,-0.05142750863404668,-0.012171110680668406,-0.5565520122923656,-0.6413793103448275,0.0035498225088745564,0.0035498225088745564,0.002300933969620722,0.19169041547922605
1200.0,weak_drift,regret_to_best_fixed_auc,adaptive_mission,lawnmower_collect,30,30,30,30,30,1.0,1.0,0,-0.09179977135446668,-0.10655627546380915,-0.07659289810679917,-2.1498064151524843,-0.9956989247311828,4.999750012499375e-05,4.999750012499375e-05,0.0,0.0095995200239988
1200.0,weak_drift,regret_to_best_fixed_auc,adaptive_mission,oracle_current_physics,30,0,30,0,0,1.0,0.0,30,,,,,0.0,,,,
2400.0,robot_disturbed,auc_collected_by_path,adaptive_mission,belief_horizon,30,30,30,30,30,1.0,1.0,0,-0.0150005817147,-0.03130346481372166,-0.00031392299135083715,-0.3422913134997574,-0.427536231884058,0.07094645267736613,0.07094645267736613,0.060819316112226574,1.0
2400.0,robot_disturbed,auc_collected_by_path,adaptive_mission,belief_orienteering,30,30,30,30,30,1.0,1.0,0,0.030095020454033332,0.011290371573983334,0.0503126453633408,0.5248210123220772,0.578494623655914,0.00679966001699915,0.00679966001699915,0.0040458695412675105,0.36038198090095497
2400.0,robot_disturbed,auc_collected_by_path,adaptive_mission,belief_orienteering_depth1,30,30,30,30,30,1.0,1.0,0,0.055987184112500005,0.03375722204816334,0.08054084558342833,0.7966999107731423,0.7677419354838709,0.00024998750062496874,0.00024998750062496874,1.2787792002422194e-05,0.01774911254437278
2400.0,robot_disturbed,auc_collected_by_path,adaptive_mission,confirmed_route,30,30,30,30,30,1.0,1.0,0,0.1533230448791333,0.12491415882726419,0.18140250458077253,1.8485321726942836,0.978494623655914,4.999750012499375e-05,4.999750012499375e-05,0.0,0.0095995200239988
2400.0,robot_disturbed,auc_collected_by_path,adaptive_mission,greedy,30,30,30,30,30,1.0,1.0,0,0.19977803636266664,0.1715912695483775,0.22668431512212667,2.5815113878940803,1.0,4.999750012499375e-05,4.999750012499375e-05,0.0,0.0095995200239988
2400.0,robot_disturbed,auc_collected_by_path,adaptive_mission,lawnmower_collect,30,30,30,30,30,1.0,1.0,0,0.2671859940519667,0.24326675328658584,0.29095729668957165,3.9133624615281835,1.0,4.999750012499375e-05,4.999750012499375e-05,0.0,0.0095995200239988
2400.0,robot_disturbed,auc_collected_by_path,adaptive_mission,oracle_current_physics,30,30,30,30,30,1.0,1.0,0,-0.3700558953577333,-0.3925843344741043,-0.3471424395553867,-5.600447697473878,-1.0,4.999750012499375e-05,4.999750012499375e-05,0.0,0.0095995200239988
2400.0,robot_disturbed,collected_ratio,adaptive_mission,belief_horizon,30,30,30,30,30,1.0,1.0,0,-0.05666666666669999,-0.12179444444453333,0.005777777777766663,-0.3114123013611643,-0.49122807017543857,0.09824508774561272,0.09824508774561272,0.08806852830168488,1.0
2400.0,robot_disturbed,collected_ratio,adaptive_mission,belief_orienteering,30,30,30,30,30,1.0,1.0,0,-0.014000000000066671,-0.07867222222231916,0.048022222222154874,-0.0782498257698407,-0.1477832512315271,0.6828158592070397,0.6828158592070397,0.668220207078118,1.0
2400.0,robot_disturbed,collected_ratio,adaptive_mission,belief_orienteering_depth1,30,30,30,30,30,1.0,1.0,0,0.03955555555549999,-0.022005555555653332,0.10068888888885406,0.21280584043063525,0.19540229885057472,0.2600869956502175,0.2600869956502175,0.2437820360402876,1.0
2400.0,robot_disturbed,collected_ratio,adaptive_mission,confirmed_route,30,30,30,30,30,1.0,1.0,0,0.16177777777770003,0.09732222222205751,0.22801111111104494,0.8505486285808082,0.7333333333333333,0.00024998750062496874,0.00024998750062496874,3.182949361857368e-06,0.01774911254437278
2400.0,robot_disturbed,collected_ratio,adaptive_mission,greedy,30,30,30,30,30,1.0,1.0,0,0.4475555555555334,0.3899722222222883,0.5082222222221341,2.5999193798841373,1.0,4.999750012499375e-05,4.999750012499375e-05,0.0,0.0095995200239988
2400.0,robot_disturbed,collected_ratio,adaptive_mission,lawnmower_collect,30,30,30,30,30,1.0,1.0,0,0.5524444444444999,0.5048833333333442,0.6040000000000024,3.764057366946528,1.0,4.999750012499375e-05,4.999750012499375e-05,0.0,0.0095995200239988
2400.0,robot_disturbed,collected_ratio,adaptive_mission,oracle_current_physics,30,30,30,30,30,1.0,1.0,0,-0.3906666666666999,-0.4400166666667641,-0.3393277777777784,-2.6081822974998303,-1.0,4.999750012499375e-05,4.999750012499375e-05,0.0,0.0095995200239988
2400.0,robot_disturbed,oracle_gap_auc_collected_by_path,adaptive_mission,belief_horizon,30,30,30,30,30,1.0,1.0,0,0.0150005817147,0.0003139229913508334,0.03130346481372165,0.3422913134997574,0.427536231884058,0.07099645017749112,0.07099645017749112,0.060819316112226574,1.0
2400.0,robot_disturbed,oracle_gap_auc_collected_by_path,adaptive_mission,belief_orienteering,30,30,30,30,30,1.0,1.0,0,-0.030095020454033332,-0.05031264536334084,-0.011290371573983344,-0.5248210123220772,-0.578494623655914,0.006099695015249237,0.006099695015249237,0.0040458695412675105,0.32938353082345884
2400.0,robot_disturbed,oracle_gap_auc_collected_by_path,adaptive_mission,belief_orienteering_depth1,30,30,30,30,30,1.0,1.0,0,-0.055987184112500005,-0.08054084558342833,-0.033757222048163345,-0.7966999107731423,-0.7677419354838709,0.00014999250037498125,0.00014999250037498125,1.2787792002422194e-05,0.011099445027748612
2400.0,robot_disturbed,oracle_gap_auc_collected_by_path,adaptive_mission,confirmed_route,30,30,30,30,30,1.0,1.0,0,-0.1533230448791333,-0.18140250458077253,-0.12491415882726421,-1.8485321726942836,-0.978494623655914,4.999750012499375e-05,4.999750012499375e-05,0.0,0.0095995200239988
2400.0,robot_disturbed,oracle_gap_auc_collected_by_path,adaptive_mission,greedy,30,30,30,30,30,1.0,1.0,0,-0.19977803636266664,-0.22668431512212667,-0.1715912695483775,-2.5815113878940803,-1.0,4.999750012499375e-05,4.999750012499375e-05,0.0,0.0095995200239988
2400.0,robot_disturbed,oracle_gap_auc_collected_by_path,adaptive_mission,lawnmower_collect,30,30,30,30,30,1.0,1.0,0,-0.2671859940519667,-0.29095729668957165,-0.24326675328658587,-3.9133624615281835,-1.0,4.999750012499375e-05,4.999750012499375e-05,0.0,0.0095995200239988
2400.0,robot_disturbed,oracle_gap_auc_collected_by_path,adaptive_mission,oracle_current_physics,30,30,30,30,30,1.0,1.0,0,0.3700558953577333,0.3471424395553867,0.3925843344741043,5.600447697473878,1.0,4.999750012499375e-05,4.999750012499375e-05,0.0,0.0095995200239988
2400.0,robot_disturbed,empty_goal_arrivals_per_km,adaptive_mission,belief_horizon,30,30,30,30,30,1.0,1.0,0,0.3472610744662001,-1.2498922481165047,2.0425307250417437,0.07290094310937303,-0.021739130434782608,0.6991150442477876,0.6991150442477876,0.689675917131682,1.0
2400.0,robot_disturbed,empty_goal_arrivals_per_km,adaptive_mission,belief_orienteering,30,30,30,30,30,1.0,1.0,0,3.9304769265307002,2.193945040470345,5.6809817412631505,0.7813109469587396,0.7376344086021506,0.00034998250087495624,0.00034998250087495624,1.8738408763319114e-05,0.023448827558622067
2400.0,robot_disturbed,empty_goal_arrivals_per_km,adaptive_mission,belief_orienteering_depth1,30,30,30,30,30,1.0,1.0,0,6.9303314639918,5.415653246079032,8.569450903991223,1.5006259585832107,1.0,4.999750012499375e-05,4.999750012499375e-05,2.220446049250313e-16,0.0095995200239988
2400.0,robot_disturbed,empty_goal_arrivals_per_km,adaptive_mission,confirmed_route,30,30,30,30,30,1.0,1.0,0,-18.332223060377835,-22.20756266151291,-14.762836038468356,-1.8031671629176613,-1.0,4.999750012499375e-05,4.999750012499375e-05,0.0,0.0095995200239988
2400.0,robot_disturbed,empty_goal_arrivals_per_km,adaptive_mission,greedy,30,30,30,30,30,1.0,1.0,0,-27.887313394156134,-31.929201186917144,-23.664650569418967,-2.4194273750663307,-1.0,4.999750012499375e-05,4.999750012499375e-05,0.0,0.0095995200239988
2400.0,robot_disturbed,empty_goal_arrivals_per_km,adaptive_mission,lawnmower_collect,30,30,30,30,30,1.0,1.0,0,20.054477485176665,18.498369674694153,21.499576765781445,4.521970770836174,1.0,4.999750012499375e-05,4.999750012499375e-05,0.0,0.0095995200239988
2400.0,robot_disturbed,empty_goal_arrivals_per_km,adaptive_mission,oracle_current_physics,30,30,30,30,30,1.0,1.0,0,21.9060208767252,20.31683789393096,23.427245144132982,4.750316086428873,1.0,4.999750012499375e-05,4.999750012499375e-05,0.0,0.0095995200239988
2400.0,robot_disturbed,wasted_path_ratio,adaptive_mission,belief_horizon,30,30,30,30,30,1.0,1.0,0,0.039163986530566665,-0.0049950245746675,0.08731234445764749,0.2893226852861096,0.2971014492753623,0.1247937603119844,0.1247937603119844,0.11303778266331466,1.0
2400.0,robot_disturbed,wasted_path_ratio,adaptive_mission,belief_orienteering,30,30,30,30,30,1.0,1.0,0,0.0032571240251666675,-0.049104374872619164,0.05843474903665323,0.021221713661701943,-0.08817204301075268,0.9100044997750113,0.9100044997750113,0.9074654168301455,1.0
2400.0,robot_disturbed,wasted_path_ratio,adaptive_mission,belief_orienteering_depth1,30,30,30,30,30,1.0,1.0,0,-0.03451329820303333,-0.09123252102626832,0.020060613840839903,-0.20439960296948795,-0.24301075268817204,0.26688665566721664,0.26688665566721664,0.2629086709999995,1.0
2400.0,robot_disturbed,wasted_path_ratio,adaptive_mission,confirmed_route,30,30,30,30,30,1.0,1.0,0,-0.3871161854997,-0.4553537060776851,-0.3172669629395292,-1.9622973082846211,-1.0,4.999750012499375e-05,4.999750012499375e-05,0.0,0.0095995200239988
2400.0,robot_disturbed,wasted_path_ratio,adaptive_mission,greedy,30,30,30,30,30,1.0,1.0,0,-0.5414935389053667,-0.5925213253449908,-0.4904011227709367,-3.643100358000493,-1.0,4.999750012499375e-05,4.999750012499375e-05,0.0,0.0095995200239988
2400.0,robot_disturbed,wasted_path_ratio,adaptive_mission,lawnmower_collect,30,30,30,30,30,1.0,1.0,0,-0.28828520291523335,-0.3608697236984325,-0.21981701238851828,-1.4265125252197821,-0.956989247311828,4.999750012499375e-05,4.999750012499375e-05,5.551115123125783e-15,0.0095995200239988
2400.0,robot_disturbed,wasted_path_ratio,adaptive_mission,oracle_current_physics,30,30,30,30,30,1.0,1.0,0,0.31368450836659995,0.2625611002429959,0.3650046040038275,2.155778670998632,1.0,4.999750012499375e-05,4.999750012499375e-05,0.0,0.0095995200239988
2400.0,robot_disturbed,goal_success_rate,adaptive_mission,belief_horizon,30,30,30,30,30,1.0,1.0,0,-0.019913666493933332,-0.05375703408722,0.011526350049334994,-0.20966088783067843,-0.3201581027667984,0.2702864856757162,0.2702864856757162,0.25081998882856116,1.0
2400.0,robot_disturbed,goal_success_rate,adaptive_mission,belief_orienteering,30,30,30,30,30,1.0,1.0,0,-0.044459083449633334,-0.08898076870534832,-0.0016116348197242154,-0.3575207089799768,-0.38064516129032255,0.05649717514124294,0.05649717514124294,0.05020401904920102,1.0
2400.0,robot_disturbed,goal_success_rate,adaptive_mission,belief_orienteering_depth1,30,30,30,30,30,1.0,1.0,0,-0.04882737598226668,-0.08379763270101168,-0.012974051718254203,-0.47014042466424977,-0.4666666666666667,0.013649317534123294,0.013649317534123294,0.010022120461925521,0.6551672416379181
2400.0,robot_disturbed,goal_success_rate,adaptive_mission,confirmed_route,30,30,30,30,30,1.0,1.0,0,0.08788874564363332,0.04815191841366667,0.1296279249111083,0.7586794141270107,0.6817204301075269,0.00034998250087495624,0.00034998250087495624,3.246361660491637e-05,0.023448827558622067
2400.0,robot_disturbed,goal_success_rate,adaptive_mission,greedy,30,30,30,30,30,1.0,1.0,0,0.2317792261095,0.19679941553586583,0.266609784767555,2.23889592961007,0.9956989247311828,4.999750012499375e-05,4.999750012499375e-05,0.0,0.0095995200239988
2400.0,robot_disturbed,goal_success_rate,adaptive_mission,lawnmower_collect,30,30,30,30,30,1.0,1.0,0,0.1176842293423,0.06430054564654498,0.16863300439392914,0.8109443186467494,0.7376344086021506,0.00014999250037498125,0.00014999250037498125,8.9240581675476e-06,0.011099445027748612
2400.0,robot_disturbed,goal_success_rate,adaptive_mission,oracle_current_physics,30,30,30,30,30,1.0,1.0,0,-0.5653778284800333,-0.5978570707124058,-0.5338211667152007,-6.057708157200835,-1.0,4.999750012499375e-05,4.999750012499375e-05,0.0,0.0095995200239988
2400.0,robot_disturbed,regret_to_best_fixed_auc,adaptive_mission,belief_horizon,30,30,30,30,30,1.0,1.0,0,0.0167553388412,0.0029190229270566665,0.03219093089886749,0.39601735393312965,0.6095238095238096,0.036098195090245484,0.036098195090245484,0.03007688566525557,1.0
2400.0,robot_disturbed,regret_to_best_fixed_auc,adaptive_mission,belief_orienteering,30,30,30,30,30,1.0,1.0,0,-0.028340263327499997,-0.048305504428852494,-0.010194536203024171,-0.5101623229160481,-0.5678160919540229,0.008249587520623968,0.008249587520623968,0.005201636508155527,0.42897855107244637
2400.0,robot_disturbed,regret_to_best_fixed_auc,adaptive_mission,belief_orienteering_depth1,30,30,30,30,30,1.0,1.0,0,-0.05423242698600001,-0.07889336452816086,-0.031851923337238346,-0.7720499350909883,-0.7609195402298851,4.999750012499375e-05,4.999750012499375e-05,2.3505423836223116e-05,0.0095995200239988
2400.0,robot_disturbed,regret_to_best_fixed_auc,adaptive_mission,confirmed_route,30,30,30,30,30,1.0,1.0,0,-0.1515682877526333,-0.17919771747849914,-0.12299430489736167,-1.8320454336288552,-0.978494623655914,4.999750012499375e-05,4.999750012499375e-05,0.0,0.0095995200239988
2400.0,robot_disturbed,regret_to_best_fixed_auc,adaptive_mission,greedy,30,30,30,30,30,1.0,1.0,0,-0.1980232792361667,-0.22538375126054166,-0.16961448908858165,-2.5295734966480246,-1.0,4.999750012499375e-05,4.999750012499375e-05,0.0,0.0095995200239988
2400.0,robot_disturbed,regret_to_best_fixed_auc,adaptive_mission,lawnmower_collect,30,30,30,30,30,1.0,1.0,0,-0.26543123692546666,-0.2895398475656241,-0.2416150896827167,-3.869850130925524,-1.0,4.999750012499375e-05,4.999750012499375e-05,0.0,0.0095995200239988
2400.0,robot_disturbed,regret_to_best_fixed_auc,adaptive_mission,oracle_current_physics,30,0,30,0,0,1.0,0.0,30,,,,,0.0,,,,
2400.0,static_calm,auc_collected_by_path,adaptive_mission,belief_horizon,30,30,30,30,30,1.0,1.0,0,0.009167173271499999,-0.005868852335675,0.025598051843979154,0.2102230709445199,0.04086021505376344,0.27993600319984,0.27993600319984,0.24955160274997956,1.0
2400.0,static_calm,auc_collected_by_path,adaptive_mission,belief_orienteering,30,30,30,30,30,1.0,1.0,0,0.05982242786843333,0.04725481233971333,0.07242520199664249,1.6851267573790558,0.9956989247311828,4.999750012499375e-05,4.999750012499375e-05,0.0,0.0095995200239988
2400.0,static_calm,auc_collected_by_path,adaptive_mission,belief_orienteering_depth1,30,30,30,30,30,1.0,1.0,0,0.07881925030600002,0.06476619492565333,0.09292699174278,2.039215055911771,1.0,4.999750012499375e-05,4.999750012499375e-05,0.0,0.0095995200239988
2400.0,static_calm,auc_collected_by_path,adaptive_mission,confirmed_route,30,30,30,30,30,1.0,1.0,0,0.10184384253656666,0.08738404660853333,0.11640401797572662,2.42901780042934,1.0,4.999750012499375e-05,4.999750012499375e-05,0.0,0.0095995200239988
2400.0,static_calm,auc_collected_by_path,adaptive_mission,greedy,30,30,30,30,30,1.0,1.0,0,0.05619389524103333,0.035845888195165834,0.07765649347034251,0.9597034366953668,0.8623655913978494,9.99950002499875e-05,9.99950002499875e-05,1.4681303550645453e-07,0.0095995200239988
2400.0,static_calm,auc_collected_by_path,adaptive_mission,lawnmower_collect,30,30,30,30,30,1.0,1.0,0,0.20343992246663334,0.19011817771274084,0.2167038130107584,5.296696330955374,1.0,4.999750012499375e-05,4.999750012499375e-05,0.0,0.0095995200239988
2400.0,static_calm,auc_collected_by_path,adaptive_mission,oracle_current_physics,30,30,30,30,30,1.0,1.0,0,-0.4527285742950667,-0.46400047934000505,-0.44129009565575344,-14.711728444439643,-1.0,4.999750012499375e-05,4.999750012499375e-05,0.0,0.0095995200239988
2400.0,static_calm,collected_ratio,adaptive_mission,belief_horizon,30,30,30,30,30,1.0,1.0,0,0.026888888888766664,-0.003111111111169168,0.05866666666656666,0.31198096569077965,0.3103448275862069,0.09739513024348782,0.09739513024348782,0.08748983272122812,1.0
