"scenario","profile","mode","seed","stop_reason","collected","collected_ratio","collected_mass_kg","collected_mass_per_meter","path_length_m","sim_time_s","goal_count","evaluated_goal_count","empty_goal_arrivals","empty_goal_arrivals_per_km","wasted_path_to_empty_goals","wasted_path_ratio","wasted_time_to_empty_goals","wasted_time_ratio","goal_success_rate","route_false_visits","capture_contacts","terminal_capture_attempts","successful_captures","missed_capture_count","missed_captures","partial_contact_events","throughput_limit_events","bin_full_events","collection_precision","pushed_away_events","pushed_away_debris_count","info_gain_total","unload_events","auc_collected_by_path","collected_ratio_at_1km","collected_ratio_at_2km","collected_ratio_at_3km","map_precision","map_recall","map_f1","map_iou","map_brier","count_mae","detection_precision","detection_recall","false_detection_count","true_detection_count","camera_detection_precision","camera_detection_recall","camera_false_detection_count","camera_true_detection_count","radar_detection_precision","radar_detection_recall","radar_false_detection_count","radar_true_detection_count","near_range_detection_precision","near_range_detection_count","mid_range_detection_precision","mid_range_detection_count","far_range_detection_precision","far_range_detection_count","horizon_variant","adaptive_replan_after_each_leg","initial_debris_count","remaining_count","complete_cleanup","config_hash","runner","selector_invocations","route_continuations","queue_discarded_points","provenance_id","git_commit_full","source_sha256","environment_sha256"
"strong_drift","nominal","adaptive_mission","402","path_budget","140","0.9333333333333333","53.83766306974992","0.017945451240834513","3000.0729626259495","5309.0","259","121","72","23.999416313188178","1035.042119153858","0.3450056488785828","1727.0","0.32529666603880203","0.4049586776859504","14","2490","205","140","65","65","1578","707","0","0.6829268292682927","0","0","-0.01269944869978848","1","0.5213839225534249","0.35333333333333333","0.8133333333333334","0.9333333333333333","0.0","0.0","0.0","0.0","0.005117978187707659","0.035987287639114504","0.9666443800609167","1.0","449","13012","0.995409604519774","1.0","26","5638","0.9457483647556753","1.0","423","7374","0.9919700955281738","7223","0.9577192558589032","4139","0.8970938542162935","2099","replan_each_leg","True","150","10","0","02364f97cf2c","run_adaptive_horizon","259","0","110","a620034d695817d25823357ab58e968cd004425930ee1b4c7a34b2a3ae6b9645","519109d6cab55d8498c1318b6f0971b265ed5e58","b977c6541aa5f9caee0278eeb70eb4d285e7f1d2336771b0c8d708a2ee0f0f18","d7d6ec05229d2b30aba071f56047beb17ff4b5e39a598573816121377609fd21"
"strong_drift","nominal","adaptive_mission","403","path_budget","83","0.5533333333333333","28.187533498581033","0.009395427760401356","3000.1330665733212","4658.0","181","135","98","32.665217783800905","1794.2694362133934","0.5980632846604915","2742.0","0.5886646629454702","0.2740740740740741","53","1770","112","83","29","29","975","683","0","0.7410714285714286","0","0","0.027974748804997167","1","0.39596050825178564","0.37333333333333335","0.5533333333333333","0.5533333333333333","0.0","0.0","0.0","0.0","0.004217252578297646","0.013250013199297916","0.9506676557863502","1.0","399","7689","0.9945320038597619","0.9666666666666667","17","3092","0.9232777666198032","1.0","382","4597","0.9878888625029684","4211","0.9432040736388563","2553","0.8466767371601208","1324","queue_commit","False","150","67","0","8c0fc880a340","run_adaptive_horizon","119","62","0","a620034d695817d25823357ab58e968cd004425930ee1b4c7a34b2a3ae6b9645","519109d6cab55d8498c1318b6f0971b265ed5e58","b977c6541aa5f9caee0278eeb70eb4d285e7f1d2336771b0c8d708a2ee0f0f18","d7d6ec05229d2b30aba071f56047beb17ff4b5e39a598573816121377609fd21"
"strong_drift","nominal","adaptive_mission","403","path_budget","135","0.9","48.09614028598699","0.01603157814786594","3000.087692077237","5901.0","332","130","78","25.999240024211897","1239.188864248725","0.4130508809863222","2118.0","0.3589222165734621","0.4","19","2125","183","135","48","48","1340","602","0","0.7377049180327869","0","0","-0.006586926364210002","1","0.5427540066732762","0.29333333333333333","0.9","0.9","0.0","0.0","0.0","0.0","0.001304919443132695","0.010895431648883047","0.9607329842931938","1.0","510","12478","0.9947521865889213","1.0","27","5118","0.9384164222873901","1.0","483","7360","0.9908900836320191","6696","0.9571395828558331","4363","0.8641783307413168","1929","replan_each_leg","True","150","15","0","a71036623186","run_adaptive_horizon","332","0","203","a620034d695817d25823357ab58e968cd004425930ee1b4c7a34b2a3ae6b9645","519109d6cab55d8498c1318b6f0971b265ed5e58","b977c6541aa5f9caee0278eeb70eb4d285e7f1d2336771b0c8d708a2ee0f0f18","d7d6ec05229d2b30aba071f56047beb17ff4b5e39a598573816121377609fd21"
"strong_drift","nominal","adaptive_mission","404","path_budget","137","0.9133333333333333","49.40486272282693","0.016466924469992764","3000.2483349490117","5181.0","281","192","118","39.33007765572358","1587.2751630072141","0.5290479273057206","2597.0","0.5012545840571319","0.3854166666666667","77","2295","181","137","44","44","1412","702","0","0.7569060773480663","0","0","-0.0231568921105237","1","0.6204230066393407","0.52","0.8933333333333333","0.9133333333333333","0.0","0.0","0.0","0.0","0.001406456228942081","0.00953610826830169","0.9719967783904343","1.0","452","15689","0.9953472341892124","0.9666666666666667","27","5776","0.9588895337589476","1.0","425","9913","0.9928407402404431","7403","0.9744058500914077","6017","0.9099595736861448","2721","queue_commit","False","150","13","0","bfd47009ebc5","run_adaptive_horizon","172","109","0","a620034d695817d25823357ab58e968cd004425930ee1b4c7a34b2a3ae6b9645","519109d6cab55d8498c1318b6f0971b265ed5e58","b977c6541aa5f9caee0278eeb70eb4d285e7f1d2336771b0c8d708a2ee0f0f18","d7d6ec05229d2b30aba071f56047beb17ff4b5e39a598573816121377609fd21"
"strong_drift","nominal","adaptive_mission","404","path_budget","139","0.9266666666666666","49.40284839138627","0.016466413381750842","3000.2191276296844","5461.0","285","159","96","31.997662809331047","1425.9082881399256","0.47526804792637295","2300.0","0.4211682841970335","0.39622641509433965","39","2104","184","139","45","45","1357","563","0","0.7554347826086957","0","0","-0.037244835177901475","1","0.6279606096030178","0.5133333333333333","0.8933333333333333","0.9266666666666666","0.0","0.0","0.0","0.0","0.001022964886274294","0.011619711052045463","0.96971910485424","1.0","456","14603","0.9955838191132309","0.9933333333333333","25","5636","0.9541391785486274","1.0","431","8967","0.99338204880739","7253","0.9658555729984302","5096","0.9136531365313653","2710","replan_each_leg","True","150","11","0","032a3627d6c5","run_adaptive_horizon","285","0","474","a620034d695817d25823357ab58e968cd004425930ee1b4c7a34b2a3ae6b9645","519109d6cab55d8498c1318b6f0971b265ed5e58","b977c6541aa5f9caee0278eeb70eb4d285e7f1d2336771b0c8d708a2ee0f0f18","d7d6ec05229d2b30aba071f56047beb17ff4b5e39a598573816121377609fd21"
"strong_drift","nominal","adaptive_mission","405","path_budget","141","0.94","48.983852773358095","0.016326695858501626","3000.230616034368","4752.0","239","160","85","28.33115546042622","1445.896363586608","0.48192840772278994","2185.0","0.45980639730639733","0.46875","43","2170","187","141","46","46","1579","404","0","0.7540106951871658","0","0","-0.014655448674158064","1","0.5390099549442746","0.44","0.8866666666666667","0.94","0.0","0.0","0.0","0.0","0.0022030858880964193","0.025824244406324987","0.9664010515074345","1.0","409","11764","0.9956772334293948","1.0","21","4837","0.9469583048530417","1.0","388","6927","0.9915403032721468","6265","0.9650866462793068","3924","0.889616935483871","1984","queue_commit","False","150","9","0","b168b1f21f63","run_adaptive_horizon","161","78","0","a620034d695817d25823357ab58e968cd004425930ee1b4c7a34b2a3ae6b9645","519109d6cab55d8498c1318b6f0971b265ed5e58","b977c6541aa5f9caee0278eeb70eb4d285e7f1d2336771b0c8d708a2ee0f0f18","d7d6ec05229d2b30aba071f56047beb17ff4b5e39a598573816121377609fd21"
"strong_drift","nominal","adaptive_mission","405","path_budget","141","0.94","49.80483749740333","0.016601371283645416","3000.043589559845","5440.0","278","137","74","24.666308268826523","1406.8262340390484","0.46893526445242506","2176.0","0.4","0.45985401459854014","17","2195","198","141","57","57","1430","567","0","0.7121212121212122","0","0","0.039859288053686937","1","0.48453667202340406","0.37333333333333335","0.52","0.94","0.0","0.0","0.0","0.0","0.001838436768974671","0.026827776047014213","0.9566305254378649","1.0","468","10323","0.9947418738049714","1.0","22","4162","0.9324958377478432","0.9933333333333333","446","6161","0.9912060301507538","5572","0.9546809779367919","3354","0.8568364611260053","1865","replan_each_leg","True","150","9","0","126ccec359af","run_adaptive_horizon","278","0","209","a620034d695817d25823357ab58e968cd004425930ee1b4c7a34b2a3ae6b9645","519109d6cab55d8498c1318b6f0971b265ed5e58","b977c6541aa5f9caee0278eeb70eb4d285e7f1d2336771b0c8d708a2ee0f0f18","d7d6ec05229d2b30aba071f56047beb17ff4b5e39a598573816121377609fd21"
"strong_drift","nominal","adaptive_mission","406","path_budget","147","0.98","48.34419317722299","0.016114112781372977","3000.1151061264886","4703.0","219","125","59","19.66591211101101","1249.2229229072723","0.41639166455855425","1787.0","0.37997023176695727","0.528","35","2220","186","147","39","39","1516","518","0","0.7903225806451613","0","0","-0.06576781442362038","1","0.6190878720491311","0.56","0.7866666666666666","0.98","0.0","0.0","0.0","0.0","0.005202464552531022","0.03551832886782205","0.9662491301322199","1.0","388","11108","0.9960343688037012","1.0","18","4521","0.9468161563892482","1.0","370","6587","0.9945390298747189","6226","0.9592990390050876","3538","0.8787528868360277","1732","queue_commit","False","150","3","0","1fed184e0440","run_adaptive_horizon","148","71","0","a620034d695817d25823357ab58e968cd004425930ee1b4c7a34b2a3ae6b9645","519109d6cab55d8498c1318b6f0971b265ed5e58","b977c6541aa5f9caee0278eeb70eb4d285e7f1d2336771b0c8d708a2ee0f0f18","d7d6ec05229d2b30aba071f56047beb17ff4b5e39a598573816121377609fd21"
"strong_drift","nominal","adaptive_mission","406","path_budget","136","0.9066666666666666","44.66854782981725","0.014888476593585182","3000.2094270049797","4949.0","223","125","69","22.998394505039823","1433.94433631213","0.4779480803590415","2156.0","0.43564356435643564","0.448","16","2183","186","136","50","50","1398","599","0","0.7311827956989247","0","0","0.01769088413534728","1","0.6593163727198018","0.5666666666666667","0.8666666666666667","0.9066666666666666","0.0","0.0","0.0","0.0","0.001401383705734102","0.009572577565545198","0.9665220594253908","1.0","409","11808","0.9957957957957958","1.0","21","4974","0.9462752700083079","1.0","388","6834","0.992626728110599","6510","0.9640672782874617","3924","0.8766124509254066","1783","replan_each_leg","True","150","14","0","b1af58ecdeb5","run_adaptive_horizon","223","0","244","a620034d695817d25823357ab58e968cd004425930ee1b4c7a34b2a3ae6b9645","519109d6cab55d8498c1318b6f0971b265ed5e58","b977c6541aa5f9caee0278eeb70eb4d285e7f1d2336771b0c8d708a2ee0f0f18","d7d6ec05229d2b30aba071f56047beb17ff4b5e39a598573816121377609fd21"
"strong_drift","nominal","adaptive_mission","407","path_budget","145","0.9666666666666667","51.05105880872152","0.01701691348811335","3000.01870752776","5372.0","298","177","104","34.66645049213836","1262.849644195997","0.4209472564378372","2103.0","0.39147431124348475","0.4124293785310734","81","2257","189","145","44","44","1433","635","0","0.7671957671957672","0","0","-0.04925466285404395","1","0.4913223232676926","0.3933333333333333","0.6533333333333333","0.9666666666666667","0.0","0.0","0.0","0.0","0.004661763278800434","0.04609705871905522","0.969399985898611","1.0","434","13749","0.9948892674616695","1.0","27","5256","0.9542696629213483","1.0","407","8493","0.9909993792675357","6444","0.972498090145149","5236","0.9073112265281662","2503","queue_commit","False","150","5","0","09390b6522bc","run_adaptive_horizon","193","105","0","a620034d695817d25823357ab58e968cd004425930ee1b4c7a34b2a3ae6b9645","519109d6cab55d8498c1318b6f0971b265ed5e58","b977c6541aa5f9caee0278eeb70eb4d285e7f1d2336771b0c8d708a2ee0f0f18","d7d6ec05229d2b30aba071f56047beb17ff4b5e39a598573816121377609fd21"
"strong_drift","nominal","adaptive_mission","407","path_budget","139","0.9266666666666666","49.728540267695536","0.016575766918787864","3000.074778520838","5627.0","316","156","94","31.33255233269416","1341.872702553404","0.44727975187838587","2323.0","0.41283099342456014","0.3974358974358974","38","1924","182","139","43","43","1324","418","0","0.7637362637362637","0","0","-0.021503803010683165","1","0.6409329802102076","0.5","0.9266666666666666","0.9266666666666666","0.0","0.0","0.0","0.0","0.0010824581067721147","0.009006740058603272","0.9636766842547985","1.0","475","12602","0.9923154701718908","1.0","38","4907","0.9462616822429907","1.0","437","7695","0.9900337566307668","6221","0.9620719549198092","4614","0.8938447814451382","2242","replan_each_leg","True","150","11","0","25f18650c384","run_adaptive_horizon","316","0","461","a620034d695817d25823357ab58e968cd004425930ee1b4c7a34b2a3ae6b9645","519109d6cab55d8498c1318b6f0971b265ed5e58","b977c6541aa5f9caee0278eeb70eb4d285e7f1d2336771b0c8d708a2ee0f0f18","d7d6ec05229d2b30aba071f56047beb17ff4b5e39a598573816121377609fd21"
"strong_drift","nominal","adaptive_mission","408","path_budget","141","0.94","48.24572317069015","0.016081688450266154","3000.0409049021014","4548.0","205","152","78","25.99964549568211","1639.13507257806","0.5463709077765222","2460.0","0.5408970976253298","0.4868421052631579","33","2577","180","141","39","39","1508","889","0","0.7833333333333333","0","0","-0.016234655743825183","1","0.5086575455387014","0.25333333333333335","0.8866666666666667","0.94","0.25","0.25","0.25","0.14285714285714285","0.0025097369075191348","0.033646628461615605","0.9659751037344398","1.0","410","11640","0.9960087806824985","1.0","20","4991","0.9445944026140076","1.0","390","6649","0.9914123600674744","6521","0.9583544946673438","3938","0.8805782526712759","1591","queue_commit","False","150","9","0","b68e7558954d","run_adaptive_horizon","134","71","0","a620034d695817d25823357ab58e968cd004425930ee1b4c7a34b2a3ae6b9645","519109d6cab55d8498c1318b6f0971b265ed5e58","b977c6541aa5f9caee0278eeb70eb4d285e7f1d2336771b0c8d708a2ee0f0f18","d7d6ec05229d2b30aba071f56047beb17ff4b5e39a598573816121377609fd21"
"strong_drift","nominal","adaptive_mission","408","path_budget","128","0.8533333333333334","44.569819195020244","0.014856247922693093","3000.0723888660555","5165.0","229","95","51","16.999589806323502","1107.4258017361387","0.3691330268716333","1639.0","0.31732817037754113","0.4631578947368421","7","2106","166","128","38","38","1237","703","0","0.7710843373493976","0","0","-0.06509096539105708","1","0.5073998463083087","0.41333333333333333","0.8133333333333334","0.8533333333333334","0.0","0.0","0.0","0.0","0.002762493338343125","0.025673275827764064","0.9617879053461875","1.0","436","10974","0.9944845142129826","1.0","26","4688","0.9387694145758662","1.0","410","6286","0.9896992855956139","6019","0.96104245029554","3722","0.8627920910724985","1669","replan_each_leg","True","150","22","0","a27d36856df1","run_adaptive_horizon","229","0","148","a620034d695817d25823357ab58e968cd004425930ee1b4c7a34b2a3ae6b9645","519109d6cab55d8498c1318b6f0971b265ed5e58","b977c6541aa5f9caee0278eeb70eb4d285e7f1d2336771b0c8d708a2ee0f0f18","d7d6ec05229d2b30aba071f56047beb17ff4b5e39a598573816121377609fd21"
"strong_drift","nominal","adaptive_mission","409","path_budget","114","0.76","38.90291530107607","0.01296742903941284","3000.048443128984","5050.0","243","145","88","29.332859674831766","1650.1992057209136","0.5500575197378454","2551.0","0.5051485148514852","0.3931034482758621","23","2214","167","114","53","53","1431","616","0","0.6826347305389222","0","0","0.0016312641308955725","1","0.5234257257229707","0.5333333333333333","0.76","0.76","0.0","0.0","0.0","0.0","0.0029538761138152778","0.0139730120537785","0.9653456853662721","1.0","404","11254","0.9950917626973965","1.0","23","4663","0.9453528399311532","1.0","381","6591","0.9917914051183003","6213","0.9600558659217877","3580","0.8873994638069705","1865","queue_commit","False","150","36","0","e274a80ab46e","run_adaptive_horizon","205","38","0","a620034d695817d25823357ab58e968cd004425930ee1b4c7a34b2a3ae6b9645","519109d6cab55d8498c1318b6f0971b265ed5e58","b977c6541aa5f9caee0278eeb70eb4d285e7f1d2336771b0c8d708a2ee0f0f18","d7d6ec05229d2b30aba071f56047beb17ff4b5e39a598573816121377609fd21"
"strong_drift","nominal","adaptive_mission","409","path_budget","116","0.7733333333333333","38.575351867163256","0.012858286901059088","3000.0381982444296","5587.0","297","106","73","24.333023507073452","1450.6842844908729","0.4835552711761431","2244.0","0.40164667979237517","0.3113207547169811","6","1767","146","116","30","30","1046","575","0","0.7945205479452054","0","0","0.004772733129974099","1","0.5671437076649597","0.5333333333333333","0.7733333333333333","0.7733333333333333","0.0","0.0","0.0","0.0","0.0023264433445967215","0.008047023324291035","0.9534768866060845","0.8733333333333333","471","9653","0.9946524064171123","0.8266666666666667","21","3906","0.9273842181700823","0.8733333333333333","450","5747","0.9865284974093265","4825","0.9575484959235311","3557","0.8536165327210103","1742","replan_each_leg","True","150","34","0","61b511877d70","run_adaptive_horizon","297","0","72","a620034d695817d25823357ab58e968cd004425930ee1b4c7a34b2a3ae6b9645","519109d6cab55d8498c1318b6f0971b265ed5e58","b977c6541aa5f9caee0278eeb70eb4d285e7f1d2336771b0c8d708a2ee0f0f18","d7d6ec05229d2b30aba071f56047beb17ff4b5e39a598573816121377609fd21"
"robot_disturbed","nominal","adaptive_mission","400","path_budget","127","0.8466666666666667","43.65121865572227","0.014549894399473195","3000.1055304774404","4950.0","235","186","126","41.99852262528519","1447.408231753631","0.48245243943911825","2449.0","0.49474747474747477","0.3225806451612903","93","2329","173","127","46","46","1482","674","0","0.7341040462427746","27683","150","-0.061868259922184546","1","0.3393747049888074","0.06666666666666667","0.5","0.8466666666666667","0.0","0.0","0.0","0.0","0.027351980882752064","0.10438792962392611","0.9777361519935778","1.0","416","18269","0.9963094183643342","1.0","25","6749","0.9671732012425489","1.0","391","11520","0.9931398416886543","9475","0.9786990004915616","6103","0.9288702928870293","3107","queue_commit","False","150","23","0","4bb7177114e7","run_adaptive_horizon","128","107","0","a620034d695817d25823357ab58e968cd004425930ee1b4c7a34b2a3ae6b9645","519109d6cab55d8498c1318b6f0971b265ed5e58","b977c6541aa5f9caee0278eeb70eb4d285e7f1d2336771b0c8d708a2ee0f0f18","d7d6ec05229d2b30aba071f56047beb17ff4b5e39a598573816121377609fd21"
"robot_disturbed","nominal","adaptive_mission","400","path_budget","62","0.41333333333333333","21.543049891985945","0.007180597350750042","3000.1751720190364","5293.0","255","170","134","44.66405870221959","2110.5856316228183","0.7034874667676326","3439.0","0.6497260532779142","0.21176470588235294","28","1008","81","62","19","19","700","227","0","0.7654320987654321","15183","117","0.004349440694845056","0","0.2875312705738963","0.17333333333333334","0.41333333333333333","0.41333333333333333","0.0","0.0","0.0","0.0","0.004015087301960779","0.01182169452152786","0.9613929492691315","0.9533333333333334","449","11181","0.992919921875","0.86","29","4067","0.9442527209981417","0.9533333333333334","420","7114","0.9892921960072595","5510","0.9627606752730884","4028","0.8852772466539197","2092","replan_each_leg","True","150","88","0","a40ae2aba85f","run_adaptive_horizon","255","0","253","a620034d695817d25823357ab58e968cd004425930ee1b4c7a34b2a3ae6b9645","519109d6cab55d8498c1318b6f0971b265ed5e58","b977c6541aa5f9caee0278eeb70eb4d285e7f1d2336771b0c8d708a2ee0f0f18","d7d6ec05229d2b30aba071f56047beb17ff4b5e39a598573816121377609fd21"
"robot_disturbed","nominal","adaptive_mission","401","path_budget","80","0.5333333333333333","29.102988693744393","0.009700787252679893","3000.0646273017214","4833.0","187","153","113","37.665855252469335","1982.1233283582064","0.6606935431724155","3126.0","0.6468032278088144","0.26143790849673204","49","1311","109","80","29","29","850","352","0","0.7339449541284404","15415","104","0.034251928529979665","1","0.3600992193383464","0.3333333333333333","0.5333333333333333","0.5333333333333333","0.0","0.0","0.0","0.0","0.004461772007483629","0.012289544713810179","0.9626528692380056","0.76","397","10233","0.9936770428015564","0.7","26","4086","0.9430806996011046","0.76","371","6147","0.9917087238644556","5548","0.9557547715442453","3458","0.8780788177339901","1624","queue_commit","False","150","70","0","ad15be152c6e","run_adaptive_horizon","130","57","0","a620034d695817d25823357ab58e968cd004425930ee1b4c7a34b2a3ae6b9645","519109d6cab55d8498c1318b6f0971b265ed5e58","b977c6541aa5f9caee0278eeb70eb4d285e7f1d2336771b0c8d708a2ee0f0f18","d7d6ec05229d2b30aba071f56047beb17ff4b5e39a598573816121377609fd21"
"robot_disturbed","nominal","adaptive_mission","401","path_budget","112","0.7466666666666667","41.322725345130166","0.013773535908437613","3000.15374554736","5316.0","245","156","100","33.3316251370163","1496.6655239160018","0.4988629419866428","2511.0","0.47234762979683975","0.358974358974359","39","1660","157","112","45","45","1202","301","0","0.7133757961783439","19301","137","-0.027923107380618616","1","0.4736178433945925","0.4066666666666667","0.7466666666666667","0.7466666666666667","0.0","0.0","0.0","0.0","0.002520906489149473","0.0131130703046458","0.9666849143661531","1.0","426","12361","0.996223414828066","0.9733333333333334","19","5012","0.9475244971634863","1.0","407","7349","0.9918613413715147","6635","0.9696178495134109","4213","0.8741619391438886","1939","replan_each_leg","True","150","38","0","231b59b9b77f","run_adaptive_horizon","245","0","408","a620034d695817d25823357ab58e968cd004425930ee1b4c7a34b2a3ae6b9645","519109d6cab55d8498c1318b6f0971b265ed5e58","b977c6541aa5f9caee0278eeb70eb4d285e7f1d2336771b0c8d708a2ee0f0f18","d7d6ec05229d2b30aba071f56047beb17ff4b5e39a598573816121377609fd21"
"robot_disturbed","nominal","adaptive_mission","402","path_budget","90","0.6","34.11224035941506","0.011370332769395891","3000.109236136934","4701.0","231","207","151","50.33150066043392","1981.3043311969825","0.66041073016001","3185.0","0.677515422250585","0.27053140096618356","135","1183","109","90","19","19","960","114","0","0.8256880733944955","21861","111","-0.05753179696531831","1","0.18261737145899057","0.06666666666666667","0.22666666666666666","0.6","0.03283582089552239","0.3055555555555556","0.05929919137466307","0.030555555555555555","0.03210445682096082","0.1133728609993671","0.9787875465906599","0.88","387","17857","0.9963486267661533","0.8133333333333334","23","6276","0.9695269987442444","0.88","364","11581","0.9939992499062382","7999","0.9797796891504451","6627","0.943338861249309","3618","queue_commit","False","150","60","0","b259aee0f4d0","run_adaptive_horizon","78","153","0","a620034d695817d25823357ab58e968cd004425930ee1b4c7a34b2a3ae6b9645","519109d6cab55d8498c1318b6f0971b265ed5e58","b977c6541aa5f9caee0278eeb70eb4d285e7f1d2336771b0c8d708a2ee0f0f18","d7d6ec05229d2b30aba071f56047beb17ff4b5e39a598573816121377609fd21"
"robot_disturbed","nominal","adaptive_mission","402","path_budget","137","0.9133333333333333","52.522120641718445","0.017506305380060837","3000.183048419776","5792.0","327","154","101","33.66461258195484","796.5293095949635","0.2654935704721426","1657.0","0.2860842541436464","0.34415584415584416","31","1978","179","137","42","42","1305","494","0","0.7653631284916201","28135","148","-0.05552769380763607","1","0.33539204965350733","0.12666666666666668","0.44","0.9133333333333333","0.005970149253731343","0.18181818181818182","0.011560693641618497","0.005813953488372093","0.03185335186407457","0.11882340044901994","0.9761574430913108","1.0","464","18997","0.9974479516453996","1.0","19","7426","0.9629660452729694","1.0","445","11571","0.9954176213288898","9602","0.9725860493451112","6566","0.9271181293653203","3293","replan_each_leg","True","150","13","0","57b03c70258c","run_adaptive_horizon","327","0","249","a620034d695817d25823357ab58e968cd004425930ee1b4c7a34b2a3ae6b9645","519109d6cab55d8498c1318b6f0971b265ed5e58","b977c6541aa5f9caee0278eeb70eb4d285e7f1d2336771b0c8d708a2ee0f0f18","d7d6ec05229d2b30aba071f56047beb17ff4b5e39a598573816121377609fd21"
"robot_disturbed","nominal","adaptive_mission","403","path_budget","79","0.5266666666666666","27.421218417973005","0.009139952868133551","3000.1487768691995","5075.0","194","138","94","31.33177951864559","1554.640403555671","0.5181877697338775","2709.0","0.5337931034482759","0.3188405797101449","13","1906","99","79","20","20","953","854","0","0.797979797979798","15946","148","-0.005602867129849361","1","0.16822868173523467","0.08666666666666667","0.1","0.5266666666666666","0.0","0.0","0.0","0.0","0.047723861157581426","0.1521161939073125","0.9621657500474113","1.0","399","10147","0.9944444444444445","1.0","24","4296","0.9397687118535175","1.0","375","5851","0.9915179360311009","5659","0.9635949943117179","3516","0.8373450036469731","1371","queue_commit","False","150","71","0","ed4538550907","run_adaptive_horizon","166","28","0","a620034d695817d25823357ab58e968cd004425930ee1b4c7a34b2a3ae6b9645","519109d6cab55d8498c1318b6f0971b265ed5e58","b977c6541aa5f9caee0278eeb70eb4d285e7f1d2336771b0c8d708a2ee0f0f18","d7d6ec05229d2b30aba071f56047beb17ff4b5e39a598573816121377609fd21"
"robot_disturbed","nominal","adaptive_mission","403","path_budget","97","0.6466666666666666","33.17458640434683","0.011058007837694013","3000.0509034966385","5396.0","223","150","98","32.666112393552524","1565.4248796813204","0.5217994394217699","2785.0","0.5161230541141586","0.3466666666666667","10","1494","134","97","37","37","1026","334","0","0.7238805970149254","20712","145","0.02082263169685202","1","0.35776882222038464","0.08","0.5666666666666667","0.6466666666666666","0.0","0.0","0.0","0.0","0.003949963129426501","0.019023613854920036","0.9656870287736575","1.0","446","12552","0.993401901804774","1.0","34","5119","0.9474824729126833","1.0","412","7433","0.9932722588033209","6986","0.9635657031819286","4117","0.8686015831134565","1895","replan_each_leg","True","150","53","0","e6cc2e8ca61f","run_adaptive_horizon","223","0","103","a620034d695817d25823357ab58e968cd004425930ee1b4c7a34b2a3ae6b9645","519109d6cab55d8498c1318b6f0971b265ed5e58","b977c6541aa5f9caee0278eeb70eb4d285e7f1d2336771b0c8d708a2ee0f0f18","d7d6ec05229d2b30aba071f56047beb17ff4b5e39a598573816121377609fd21"
"robot_disturbed","nominal","adaptive_mission","404","path_budget","128","0.8533333333333334","45.72892799854026","0.015242309899079943","3000.131102261643","5088.0","270","234","168","55.99755286472433","1548.7394213178607","0.5162239143983897","2871.0","0.5642688679245284","0.28205128205128205","144","1849","169","128","41","41","1376","304","0","0.757396449704142","26457","143","-0.09190610129645026","1","0.3213584061141179","0.05333333333333334","0.5","0.8533333333333334","0.018575851393188854","0.35294117647058826","0.03529411764705882","0.017964071856287425","0.032581313062943054","0.12080830863879433","0.9816392604583795","1.0","431","23043","0.9959102738877185","0.9933333333333333","33","8036","0.9741642323920805","1.0","398","15007","0.9943160641073425","10732","0.9826197053406999","8688","0.9459792797237296","4054","queue_commit","False","150","22","0","982946c1da3d","run_adaptive_horizon","104","166","0","a620034d695817d25823357ab58e968cd004425930ee1b4c7a34b2a3ae6b9645","519109d6cab55d8498c1318b6f0971b265ed5e58","b977c6541aa5f9caee0278eeb70eb4d285e7f1d2336771b0c8d708a2ee0f0f18","d7d6ec05229d2b30aba071f56047beb17ff4b5e39a598573816121377609fd21"
"robot_disturbed","nominal","adaptive_mission","404","path_budget","133","0.8866666666666667","47.525888839092914","0.015841202481739782","3000.1440164581068","5811.0","323","179","117","38.99812787591684","1183.4496723675074","0.39446428767264907","2237.0","0.38495955945620375","0.3463687150837989","32","1749","176","133","43","43","1307","266","0","0.7556818181818182","22622","143","-0.025496022221048936","1","0.4790090722731007","0.32","0.7066666666666667","0.8866666666666667","0.0","0.0","0.0","0.0","0.0020997892485671095","0.016727708800605028","0.9705556785477086","1.0","532","17536","0.9940322580645161","0.9866666666666667","37","6163","0.9582912032355915","1.0","495","11373","0.9931623931623932","8190","0.9677974050336096","6397","0.9224360815857512","3481","replan_each_leg","True","150","17","0","e5c743923ff2","run_adaptive_horizon","323","0","350","a620034d695817d25823357ab58e968cd004425930ee1b4c7a34b2a3ae6b9645","519109d6cab55d8498c1318b6f0971b265ed5e58","b977c6541aa5f9caee0278eeb70eb4d285e7f1d2336771b0c8d708a2ee0f0f18","d7d6ec05229d2b30aba071f56047beb17ff4b5e39a598573816121377609fd21"
